Inspection_ID,Licence_ID,Inspection_Date,Inspection_Type,Outcome,Breach_Category,Follow_Up_Required
INSP_008777,SPSV_01558,2022-09-21,ROUTINE,PASS,NAN,NO
INSP_008778,SPSV_03281,2022-11-28,ROUTINE,PASS,NAN,NO
INSP_008779,SPSV_01500,2025-05-29,FOLLOW-UP,FAIL,SAFETY,YES
INSP_008780,SPSV_01469,2022-10-18,TARGETED,PASS,NAN,NO
INSP_008781,SPSV_01916,2023-02-01,TARGETED,PASS,NAN,NO
INSP_008782,SPSV_03397,2024-08-21,TARGETED,FAIL,INSURANCE,NO
INSP_008783,SPSV_00640,2023-05-09,ROUTINE,PASS,NAN,NO
INSP_008784,SPSV_01366,2022-08-20,ROUTINE,PASS,NAN,NO
INSP_008785,SPSV_00273,2023-12-29,FOLLOW-UP,PASS,NAN,NO
INSP_008786,SPSV_03773,2023-12-28,ROUTINE,PASS,NAN,NO
INSP_008787,SPSV_02476,2024-06-24,ROUTINE,PASS,NAN,NO
INSP_008788,SPSV_00809,2024-03-11,ROUTINE,FAIL,OTHER,YES
INSP_008789,SPSV_03820,2025-08-29,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_008790,SPSV_04330,2025-01-20,FOLLOW-UP,PASS,NAN,NO
INSP_008791,SPSV_02920,2024-06-23,ROUTINE,PASS,NAN,NO
INSP_008792,SPSV_01207,2022-07-22,COMPLAINT-LED,FAIL,ACCESSIBILITY,NO
INSP_008793,SPSV_04187,2024-01-31,ROUTINE,PASS,NAN,NO
INSP_008794,SPSV_01133,2023-03-11,TARGETED,FAIL,SAFETY,YES
INSP_008795,SPSV_00752,2023-08-02,ROUTINE,PASS,NAN,NO
INSP_008796,SPSV_00505,2022-07-13,ROUTINE,PASS,NAN,NO
INSP_008797,SPSV_00179,2023-04-15,ROUTINE,PASS,NAN,NO
INSP_008798,SPSV_00808,2025-10-18,ROUTINE,PASS,NAN,NO
INSP_008799,SPSV_02145,2024-02-12,COMPLAINT-LED,PASS,NAN,NO
INSP_008800,SPSV_00209,2025-07-16,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_008801,SPSV_03960,2024-05-03,ROUTINE,PASS,NAN,NO
INSP_008802,SPSV_00044,2024-08-28,COMPLAINT-LED,PASS,NAN,NO
INSP_008803,SPSV_04842,2024-12-29,TARGETED,PASS,NAN,NO
INSP_008804,SPSV_02184,2024-01-07,ROUTINE,FAIL,ACCESSIBILITY,YES
INSP_008805,SPSV_02724,2022-09-11,TARGETED,PASS,NAN,NO
INSP_008806,SPSV_01976,2024-11-15,FOLLOW-UP,PASS,NAN,NO
INSP_008807,SPSV_03982,2023-11-25,ROUTINE,PASS,NAN,NO
INSP_008808,SPSV_03975,2023-05-11,ROUTINE,PASS,NAN,NO
INSP_008809,SPSV_00938,2022-06-02,TARGETED,PASS,NAN,NO
INSP_008810,SPSV_02590,2024-10-23,ROUTINE,PASS,NAN,NO
INSP_008811,SPSV_04316,2023-12-06,ROUTINE,PASS,NAN,NO
INSP_008812,SPSV_03018,2024-02-25,ROUTINE,PASS,NAN,NO
INSP_008813,SPSV_01007,2024-04-20,COMPLAINT-LED,FAIL,OTHER,NO
INSP_008814,SPSV_02607,2022-02-14,TARGETED,FAIL,ACCESSIBILITY,YES
INSP_008815,SPSV_03746,2023-08-04,COMPLAINT-LED,PASS,NAN,NO
INSP_008816,SPSV_01912,2025-09-01,FOLLOW-UP,PASS,NAN,NO
INSP_008817,SPSV_02808,2023-06-24,TARGETED,PASS,NAN,NO
INSP_008818,SPSV_04125,2025-12-04,ROUTINE,PASS,NAN,NO
INSP_008819,SPSV_00762,2022-10-11,ROUTINE,PASS,NAN,NO
INSP_008820,SPSV_04217,2025-01-07,ROUTINE,FAIL,INSURANCE,YES
INSP_008821,SPSV_00015,2024-12-06,FOLLOW-UP,NAN,DOCUMENTATION,YES
INSP_008822,SPSV_02268,2024-02-24,FOLLOW-UP,PASS,NAN,NO
INSP_008823,SPSV_04403,2024-06-01,FOLLOW-UP,PASS,NAN,NO
INSP_008824,SPSV_04920,2024-09-09,FOLLOW-UP,PASS,NAN,NO
INSP_008825,SPSV_04568,2022-09-06,ROUTINE,FAIL,SAFETY,YES
INSP_008826,SPSV_01706,2023-04-16,FOLLOW-UP,PASS,NAN,NO
INSP_008827,SPSV_02735,2022-12-21,ROUTINE,PASS,NAN,NO
INSP_008828,SPSV_03904,2025-08-10,ROUTINE,PASS,NAN,NO
INSP_008829,SPSV_03701,2025-10-10,COMPLAINT-LED,FAIL,DOCUMENTATION,NO
INSP_008830,SPSV_02397,2024-06-26,TARGETED,FAIL,OTHER,YES
INSP_008831,SPSV_04098,2023-05-09,TARGETED,FAIL,INSURANCE,YES
INSP_008832,SPSV_01056,2024-08-28,ROUTINE,PASS,NAN,NO
INSP_008833,SPSV_04975,2025-10-18,TARGETED,FAIL,SAFETY,YES
INSP_008834,SPSV_01334,2024-10-15,ROUTINE,PASS,NAN,NO
INSP_008835,SPSV_03337,2022-02-19,ROUTINE,PASS,NAN,NO
INSP_008836,SPSV_02323,2022-11-24,ROUTINE,PASS,NAN,NO
INSP_008837,SPSV_00646,2022-01-21,ROUTINE,PASS,NAN,NO
INSP_008838,SPSV_02402,2024-12-17,ROUTINE,PASS,NAN,NO
INSP_008839,SPSV_04538,2022-08-14,ROUTINE,PASS,NAN,NO
INSP_008840,SPSV_02817,2025-05-07,COMPLAINT-LED,PASS,NAN,NO
INSP_008841,SPSV_03469,2024-01-01,ROUTINE,PASS,NAN,NO
INSP_008842,SPSV_02822,2022-02-05,TARGETED,PASS,NAN,NO
INSP_008843,SPSV_00611,2022-06-19,ROUTINE,PASS,NAN,NO
INSP_008844,SPSV_01181,2022-06-03,ROUTINE,PASS,NAN,NO
INSP_008845,SPSV_04290,2025-09-25,ROUTINE,PASS,NAN,NO
INSP_008846,SPSV_03146,2024-06-08,ROUTINE,PASS,NAN,NO
INSP_008847,SPSV_04521,2024-10-22,ROUTINE,PASS,NAN,NO
INSP_008848,SPSV_01831,2024-12-02,COMPLAINT-LED,PASS,NAN,NO
INSP_008849,SPSV_00825,2023-10-30,ROUTINE,PASS,NAN,NO
INSP_008850,SPSV_04733,2025-08-25,FOLLOW-UP,PASS,NAN,NO
INSP_008851,SPSV_03740,2022-09-16,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_008852,SPSV_02591,2022-09-26,ROUTINE,PASS,NAN,NO
INSP_008853,SPSV_00013,2024-09-13,COMPLAINT-LED,PASS,NAN,NO
INSP_008854,SPSV_03123,2025-04-17,ROUTINE,PASS,NAN,NO
INSP_008855,SPSV_04673,2023-04-24,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_008856,SPSV_04653,2025-09-07,COMPLAINT-LED,PASS,NAN,NO
INSP_008857,SPSV_00625,2023-12-05,FOLLOW-UP,FAIL,SAFETY,YES
INSP_008858,SPSV_02028,2022-06-20,ROUTINE,PASS,NAN,NO
INSP_008859,SPSV_04661,2025-01-22,ROUTINE,PASS,NAN,NO
INSP_008860,SPSV_04537,2024-03-05,ROUTINE,PASS,NAN,NO
INSP_008861,SPSV_01306,2024-11-21,FOLLOW-UP,PASS,NAN,NO
INSP_008862,SPSV_00144,2022-10-11,TARGETED,PASS,NAN,NO
INSP_008863,SPSV_02828,2024-04-13,ROUTINE,PASS,NAN,NO
INSP_008864,SPSV_03830,2023-06-02,ROUTINE,FAIL,ACCESSIBILITY,YES
INSP_008865,SPSV_00272,2025-09-22,TARGETED,FAIL,OTHER,YES
INSP_008866,SPSV_03124,2024-02-04,ROUTINE,PASS,NAN,NO
INSP_008867,SPSV_02042,2022-05-29,ROUTINE,PASS,NAN,NO
INSP_008868,SPSV_02643,2024-05-30,ROUTINE,PASS,NAN,NO
INSP_008869,SPSV_01530,2024-03-09,ROUTINE,PASS,NAN,NO
INSP_008870,SPSV_02636,2022-05-19,FOLLOW-UP,PASS,NAN,NO
INSP_008871,SPSV_02414,2025-03-31,ROUTINE,PASS,NAN,NO
INSP_008872,SPSV_00664,2023-08-07,ROUTINE,PASS,NAN,NO
INSP_008873,SPSV_00453,2023-08-07,ROUTINE,PASS,NAN,NO
INSP_008874,SPSV_02544,2024-01-25,ROUTINE,PASS,NAN,NO
INSP_008875,SPSV_04696,2024-09-06,ROUTINE,PASS,NAN,NO
INSP_008876,SPSV_04285,2022-06-21,COMPLAINT-LED,PASS,NAN,NO
INSP_008877,SPSV_03632,2024-01-20,ROUTINE,PASS,NAN,NO
INSP_008878,SPSV_03972,2022-07-18,ROUTINE,PASS,NAN,NO
INSP_008879,SPSV_01232,2024-07-16,TARGETED,PASS,NAN,NO
INSP_008880,SPSV_04580,2024-02-15,TARGETED,PASS,NAN,NO
INSP_008881,SPSV_03141,2023-12-23,ROUTINE,PASS,NAN,NO
INSP_008882,SPSV_02606,2025-07-10,ROUTINE,NAN,DOCUMENTATION,YES
INSP_008883,SPSV_02537,2025-03-30,FOLLOW-UP,PASS,NAN,NO
INSP_008884,SPSV_03507,2022-01-10,TARGETED,FAIL,SAFETY,YES
INSP_008885,SPSV_03617,2024-09-17,ROUTINE,PASS,NAN,NO
INSP_008886,SPSV_01850,2024-02-17,FOLLOW-UP,PASS,NAN,NO
INSP_008887,SPSV_04458,2024-01-02,TARGETED,PASS,NAN,NO
INSP_008888,SPSV_01770,2023-10-09,ROUTINE,PASS,NAN,NO
INSP_008889,SPSV_00249,2024-06-24,ROUTINE,PASS,NAN,NO
INSP_008890,SPSV_04807,2024-04-15,TARGETED,PASS,NAN,NO
INSP_008891,SPSV_03165,2023-02-28,COMPLAINT-LED,PASS,NAN,NO
INSP_008892,SPSV_02826,2025-05-14,TARGETED,PASS,NAN,NO
INSP_008893,SPSV_02836,2025-09-06,ROUTINE,PASS,NAN,NO
INSP_008894,SPSV_02682,2023-09-23,ROUTINE,PASS,NAN,NO
INSP_008895,SPSV_00237,2024-07-03,ROUTINE,PASS,NAN,NO
INSP_008896,SPSV_00632,2022-03-11,ROUTINE,PASS,NAN,NO
INSP_008897,SPSV_03719,2023-09-27,TARGETED,PASS,NAN,NO
INSP_008898,SPSV_03686,2024-09-07,ROUTINE,FAIL,INSURANCE,YES
INSP_008899,SPSV_03136,2025-04-23,ROUTINE,PASS,NAN,NO
INSP_008900,SPSV_02274,2023-10-21,ROUTINE,PASS,NAN,NO
INSP_008901,SPSV_02351,2024-09-24,ROUTINE,PASS,NAN,NO
INSP_008902,SPSV_00192,2023-04-16,ROUTINE,PASS,NAN,NO
INSP_008903,SPSV_01297,2024-02-05,ROUTINE,PASS,NAN,NO
INSP_008904,SPSV_00435,2024-11-03,FOLLOW-UP,PASS,NAN,NO
INSP_008905,SPSV_03198,2024-08-18,ROUTINE,PASS,NAN,NO
INSP_008906,SPSV_02252,2025-08-13,TARGETED,FAIL,SAFETY,YES
INSP_008907,SPSV_03814,2024-02-27,ROUTINE,PASS,NAN,NO
INSP_008908,SPSV_02892,2023-08-15,TARGETED,PASS,NAN,NO
INSP_008909,SPSV_02587,2024-08-09,FOLLOW-UP,PASS,NAN,NO
INSP_008910,SPSV_03162,2024-03-25,ROUTINE,PASS,NAN,NO
INSP_008911,SPSV_03631,2023-07-18,ROUTINE,PASS,NAN,NO
INSP_008912,SPSV_00627,2023-01-11,ROUTINE,PASS,NAN,NO
INSP_008913,SPSV_02088,2025-11-14,ROUTINE,PASS,NAN,NO
INSP_008914,SPSV_03653,2022-11-20,FOLLOW-UP,PASS,NAN,NO
INSP_008915,SPSV_00160,2025-05-15,TARGETED,PASS,NAN,NO
INSP_008916,SPSV_01124,2023-01-14,ROUTINE,PASS,NAN,NO
INSP_008917,SPSV_03373,2023-07-14,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_008918,SPSV_01268,2023-05-23,ROUTINE,PASS,NAN,NO
INSP_008919,SPSV_00336,2023-03-28,ROUTINE,PASS,NAN,NO
INSP_008920,SPSV_01866,2023-09-19,FOLLOW-UP,PASS,NAN,NO
INSP_008921,SPSV_01404,2025-02-15,COMPLAINT-LED,PASS,NAN,NO
INSP_008922,SPSV_04645,2025-04-14,ROUTINE,NAN,NONE,NO
INSP_008923,SPSV_00500,2025-10-25,ROUTINE,PASS,NAN,NO
INSP_008924,SPSV_02785,2022-01-14,COMPLAINT-LED,PASS,NAN,NO
INSP_008925,SPSV_01847,2023-07-03,TARGETED,FAIL,SAFETY,NO
INSP_008926,SPSV_02880,2024-09-16,TARGETED,PASS,NAN,NO
INSP_008927,SPSV_03855,2024-04-19,ROUTINE,PASS,NAN,NO
INSP_008928,SPSV_02084,2024-04-19,ROUTINE,PASS,NAN,NO
INSP_008929,SPSV_00932,2022-05-10,TARGETED,PASS,NAN,NO
INSP_008930,SPSV_02625,2025-08-17,FOLLOW-UP,PASS,NAN,NO
INSP_008931,SPSV_00033,2023-11-12,TARGETED,PASS,NAN,NO
INSP_008932,SPSV_01147,2025-10-31,COMPLAINT-LED,FAIL,DOCUMENTATION,YES
INSP_008933,SPSV_02950,2024-04-12,ROUTINE,PASS,NAN,NO
INSP_008934,SPSV_03455,2022-11-27,ROUTINE,PASS,NAN,NO
INSP_008935,SPSV_03403,2024-05-01,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_008936,SPSV_04955,2023-06-03,FOLLOW-UP,PASS,NAN,NO
INSP_008937,SPSV_02501,2022-05-19,TARGETED,PASS,NAN,NO
INSP_008938,SPSV_03600,2023-12-21,ROUTINE,PASS,NAN,NO
INSP_008939,SPSV_01050,2022-08-06,ROUTINE,PASS,NAN,NO
INSP_008940,SPSV_00690,2023-02-02,COMPLAINT-LED,PASS,NAN,NO
INSP_008941,SPSV_03126,2022-09-20,FOLLOW-UP,PASS,NAN,NO
INSP_008942,SPSV_03932,2025-08-31,ROUTINE,PASS,NAN,NO
INSP_008943,SPSV_04302,2022-04-14,FOLLOW-UP,PASS,NAN,NO
INSP_008944,SPSV_03725,2023-10-10,ROUTINE,PASS,NAN,NO
INSP_008945,SPSV_01827,2024-03-27,FOLLOW-UP,PASS,NAN,NO
INSP_008946,SPSV_03791,2024-04-13,FOLLOW-UP,PASS,NAN,NO
INSP_008947,SPSV_00268,2024-03-14,FOLLOW-UP,PASS,NAN,NO
INSP_008948,SPSV_01093,2025-07-18,ROUTINE,PASS,NAN,NO
INSP_008949,SPSV_02080,2025-03-08,TARGETED,PASS,NAN,NO
INSP_008950,SPSV_00133,2025-02-01,TARGETED,PASS,NAN,NO
INSP_008951,SPSV_04379,2025-10-07,FOLLOW-UP,FAIL,DOCUMENTATION,YES
INSP_008952,SPSV_00016,2022-08-12,TARGETED,FAIL,SAFETY,YES
INSP_008953,SPSV_02662,2023-03-16,ROUTINE,PASS,NAN,NO
INSP_008954,SPSV_04306,2025-10-18,ROUTINE,PASS,NAN,NO
INSP_008955,SPSV_02257,2024-09-12,COMPLAINT-LED,PASS,NAN,NO
INSP_008956,SPSV_04622,2025-05-29,ROUTINE,PASS,NAN,NO
INSP_008957,SPSV_04393,2022-06-09,FOLLOW-UP,FAIL,INSURANCE,YES
INSP_008958,SPSV_03952,2025-12-02,TARGETED,PASS,NAN,NO
INSP_008959,SPSV_04682,2022-03-13,COMPLAINT-LED,PASS,NAN,NO
INSP_008960,SPSV_00473,2024-12-28,COMPLAINT-LED,PASS,NAN,NO
INSP_008961,SPSV_00841,2023-03-05,ROUTINE,FAIL,OTHER,YES
INSP_008962,SPSV_01150,2024-05-13,FOLLOW-UP,FAIL,OTHER,NO
INSP_008963,SPSV_02325,2023-11-18,ROUTINE,PASS,NAN,NO
INSP_008964,SPSV_03771,2024-09-05,ROUTINE,PASS,NAN,NO
INSP_008965,SPSV_04601,2025-11-26,TARGETED,PASS,NAN,NO
INSP_008966,SPSV_00482,2024-01-06,ROUTINE,PASS,NAN,NO
INSP_008967,SPSV_03484,2022-11-27,ROUTINE,FAIL,DOCUMENTATION,NO
INSP_008968,SPSV_01459,2024-03-13,ROUTINE,PASS,NAN,NO
INSP_008969,SPSV_03235,2025-12-17,ROUTINE,FAIL,OTHER,NO
INSP_008970,SPSV_03002,2025-08-07,COMPLAINT-LED,PASS,NAN,NO
INSP_008971,SPSV_02314,2022-12-23,ROUTINE,PASS,NAN,NO
INSP_008972,SPSV_02366,2023-01-10,ROUTINE,PASS,NAN,NO
INSP_008973,SPSV_03170,2022-09-18,ROUTINE,FAIL,SAFETY,YES
INSP_008974,SPSV_04696,2025-09-28,ROUTINE,FAIL,SAFETY,YES
INSP_008975,SPSV_01908,2022-07-12,ROUTINE,PASS,NAN,NO
INSP_008976,SPSV_04658,2022-06-06,ROUTINE,PASS,NAN,NO
INSP_008977,SPSV_04078,2023-10-23,ROUTINE,PASS,NAN,NO
INSP_008978,SPSV_02537,2022-02-28,FOLLOW-UP,PASS,NAN,NO
INSP_008979,SPSV_03585,2024-06-09,ROUTINE,PASS,NAN,NO
INSP_008980,SPSV_02966,2025-11-12,ROUTINE,FAIL,OTHER,YES
INSP_008981,SPSV_00267,2025-08-12,FOLLOW-UP,PASS,NAN,NO
INSP_008982,SPSV_01136,2023-10-24,ROUTINE,PASS,NAN,NO
INSP_008983,SPSV_02059,2024-02-07,ROUTINE,PASS,NAN,NO
INSP_008984,SPSV_04577,2025-12-11,FOLLOW-UP,PASS,NAN,NO
INSP_008985,SPSV_04828,2024-11-11,ROUTINE,PASS,NAN,NO
INSP_008986,SPSV_00343,2022-05-17,ROUTINE,PASS,NAN,NO
INSP_008987,SPSV_02809,2024-03-19,ROUTINE,PASS,NAN,NO
INSP_008988,SPSV_03730,2022-08-03,FOLLOW-UP,PASS,NAN,NO
INSP_008989,SPSV_03133,2025-07-12,ROUTINE,PASS,NAN,NO
INSP_008990,SPSV_01003,2025-12-14,TARGETED,PASS,NAN,NO
INSP_008991,SPSV_00280,2022-12-06,ROUTINE,PASS,NAN,NO
INSP_008992,SPSV_04387,2024-02-17,ROUTINE,PASS,NAN,NO
INSP_008993,SPSV_00964,2024-12-25,FOLLOW-UP,PASS,NAN,NO
INSP_008994,SPSV_02070,2022-06-15,FOLLOW-UP,PASS,NAN,NO
INSP_008995,SPSV_02571,2022-03-17,COMPLAINT-LED,PASS,NAN,NO
INSP_008996,SPSV_00636,2023-10-19,ROUTINE,PASS,NAN,NO
INSP_008997,SPSV_04551,2023-11-22,ROUTINE,PASS,NAN,NO
INSP_008998,SPSV_04969,2025-06-03,TARGETED,FAIL,DOCUMENTATION,YES
INSP_008999,SPSV_00610,2022-03-21,FOLLOW-UP,PASS,NAN,NO
INSP_009000,SPSV_02124,2022-02-27,FOLLOW-UP,PASS,NAN,NO
INSP_009001,SPSV_02242,2024-01-11,ROUTINE,PASS,NAN,NO
INSP_009002,SPSV_03899,2022-05-18,ROUTINE,PASS,NAN,NO
INSP_009003,SPSV_01523,2023-10-30,ROUTINE,PASS,NAN,NO
INSP_009004,SPSV_02804,2025-11-26,ROUTINE,PASS,NAN,NO
INSP_009005,SPSV_03818,2024-12-23,ROUTINE,PASS,NAN,NO
INSP_009006,SPSV_04819,2022-04-08,ROUTINE,PASS,NAN,NO
INSP_009007,SPSV_03368,2023-02-22,TARGETED,PASS,NAN,NO
INSP_009008,SPSV_00168,2023-03-27,COMPLAINT-LED,FAIL,ACCESSIBILITY,NO
INSP_009009,SPSV_02227,2022-05-16,TARGETED,FAIL,DOCUMENTATION,YES
INSP_009010,SPSV_03305,2024-01-16,COMPLAINT-LED,FAIL,SAFETY,YES
INSP_009011,SPSV_02441,2024-12-28,TARGETED,PASS,NAN,NO
INSP_009012,SPSV_03735,2023-01-25,TARGETED,PASS,NAN,NO
INSP_009013,SPSV_00653,2022-07-29,ROUTINE,FAIL,SAFETY,YES
INSP_009014,SPSV_01435,2022-01-25,COMPLAINT-LED,PASS,NAN,NO
INSP_009015,SPSV_01248,2024-11-02,ROUTINE,PASS,NAN,NO
INSP_009016,SPSV_01625,2024-04-01,FOLLOW-UP,PASS,NAN,NO
INSP_009017,SPSV_03851,2025-07-22,ROUTINE,PASS,NAN,NO
INSP_009018,SPSV_04368,2025-03-27,FOLLOW-UP,PASS,NAN,NO
INSP_009019,SPSV_03968,2024-02-17,ROUTINE,PASS,NAN,NO
INSP_009020,SPSV_02717,2024-01-25,ROUTINE,PASS,NONE,NO
INSP_009021,SPSV_00825,2022-09-13,TARGETED,PASS,NAN,NO
INSP_009022,SPSV_01089,2025-02-07,ROUTINE,PASS,NAN,NO
INSP_009023,SPSV_03661,2022-05-16,ROUTINE,PASS,NAN,NO
INSP_009024,SPSV_00091,2024-04-28,FOLLOW-UP,PASS,NAN,NO
INSP_009025,SPSV_03563,2022-07-17,ROUTINE,PASS,NAN,NO
INSP_009026,SPSV_00315,2022-10-19,TARGETED,PASS,NAN,NO
INSP_009027,SPSV_04622,2024-08-25,COMPLAINT-LED,FAIL,SAFETY,YES
INSP_009028,SPSV_00939,2023-02-17,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_009029,SPSV_02935,2024-08-19,FOLLOW-UP,PASS,NAN,NO
INSP_009030,SPSV_02710,2025-02-10,TARGETED,PASS,NAN,NO
INSP_009031,SPSV_02538,2025-10-17,ROUTINE,PASS,NAN,NO
INSP_009032,SPSV_02133,2024-02-19,COMPLAINT-LED,PASS,NAN,NO
INSP_009033,SPSV_01410,2022-10-28,COMPLAINT-LED,PASS,NAN,NO
INSP_009034,SPSV_03215,2022-09-04,ROUTINE,PASS,NAN,NO
INSP_009035,SPSV_02800,2025-10-14,TARGETED,NAN,INSURANCE,NO
INSP_009036,SPSV_04799,2023-07-17,TARGETED,PASS,NAN,NO
INSP_009037,SPSV_02008,2025-11-25,TARGETED,PASS,NAN,NO
INSP_009038,SPSV_00856,2023-12-10,COMPLAINT-LED,PASS,NAN,NO
INSP_009039,SPSV_00026,2022-01-25,COMPLAINT-LED,PASS,NAN,NO
INSP_009040,SPSV_03414,2023-10-11,ROUTINE,PASS,NAN,NO
INSP_009041,SPSV_01819,2022-06-12,ROUTINE,PASS,NAN,NO
INSP_009042,SPSV_00275,2023-06-05,TARGETED,PASS,NAN,NO
INSP_009043,SPSV_03621,2024-02-16,TARGETED,NAN,NAN,NO
INSP_009044,SPSV_00936,2022-10-08,ROUTINE,PASS,NAN,NO
INSP_009045,SPSV_03831,2025-08-25,COMPLAINT-LED,PASS,NAN,NO
INSP_009046,SPSV_03200,2023-08-25,FOLLOW-UP,PASS,NAN,NO
INSP_009047,SPSV_02667,2022-05-25,ROUTINE,PASS,NAN,NO
INSP_009048,SPSV_00908,2022-01-30,TARGETED,PASS,NAN,NO
INSP_009049,SPSV_02988,2024-07-01,TARGETED,PASS,NAN,NO
INSP_009050,SPSV_04944,2024-04-24,FOLLOW-UP,PASS,NAN,NO
INSP_009051,SPSV_04528,2022-09-20,COMPLAINT-LED,PASS,NAN,NO
INSP_009052,SPSV_03807,2022-05-07,TARGETED,FAIL,OTHER,YES
INSP_009053,SPSV_01871,2023-10-02,TARGETED,PASS,NAN,NO
INSP_009054,SPSV_02511,2024-02-20,COMPLAINT-LED,FAIL,SAFETY,YES
INSP_009055,SPSV_01824,2024-10-16,ROUTINE,PASS,NAN,NO
INSP_009056,SPSV_00256,2022-06-19,ROUTINE,FAIL,SAFETY,NO
INSP_009057,SPSV_02921,2024-11-22,ROUTINE,PASS,NAN,NO
INSP_009058,SPSV_00657,2025-07-08,ROUTINE,PASS,NAN,NO
INSP_009059,SPSV_02552,2025-12-12,TARGETED,PASS,NAN,NO
INSP_009060,SPSV_02640,2025-12-20,TARGETED,PASS,NAN,NO
INSP_009061,SPSV_03895,2024-09-08,FOLLOW-UP,PASS,NAN,NO
INSP_009062,SPSV_04207,2024-03-19,ROUTINE,PASS,NAN,NO
INSP_009063,SPSV_02811,2022-11-23,ROUTINE,PASS,NAN,NO
INSP_009064,SPSV_01292,2022-01-19,FOLLOW-UP,PASS,NAN,NO
INSP_009065,SPSV_02925,2025-05-11,ROUTINE,PASS,NAN,NO
INSP_009066,SPSV_03635,2022-09-20,FOLLOW-UP,PASS,NAN,NO
INSP_009067,SPSV_00048,2022-12-14,ROUTINE,PASS,NAN,NO
INSP_009068,SPSV_02769,2024-06-18,ROUTINE,PASS,NAN,NO
INSP_009069,SPSV_01514,2024-09-22,ROUTINE,PASS,NAN,NO
INSP_009070,SPSV_00070,2022-04-17,ROUTINE,PASS,NAN,NO
INSP_009071,SPSV_03703,2025-08-03,FOLLOW-UP,PASS,NAN,NO
INSP_009072,SPSV_04954,2024-10-17,FOLLOW-UP,PASS,NAN,NO
INSP_009073,SPSV_04097,2023-11-22,ROUTINE,PASS,NAN,NO
INSP_009074,SPSV_03984,2023-05-01,COMPLAINT-LED,PASS,NAN,NO
INSP_009075,SPSV_02862,2023-02-03,TARGETED,PASS,NAN,NO
INSP_009076,SPSV_04911,2025-11-28,ROUTINE,PASS,NAN,NO
INSP_009077,SPSV_04176,2022-09-25,FOLLOW-UP,PASS,NAN,NO
INSP_009078,SPSV_02471,2022-05-11,FOLLOW-UP,PASS,NAN,NO
INSP_009079,SPSV_04573,2025-09-07,TARGETED,PASS,NAN,NO
INSP_009080,SPSV_01586,2024-03-08,TARGETED,PASS,NAN,NO
INSP_009081,SPSV_01434,2024-01-14,TARGETED,FAIL,INSURANCE,YES
INSP_009082,SPSV_02014,2022-07-20,TARGETED,FAIL,OTHER,NO
INSP_009083,SPSV_01441,2025-01-19,TARGETED,PASS,NAN,NO
INSP_009084,SPSV_00363,2023-07-20,TARGETED,FAIL,SAFETY,YES
INSP_009085,SPSV_01300,2024-02-15,ROUTINE,PASS,NAN,NO
INSP_009086,SPSV_01253,2023-04-03,FOLLOW-UP,PASS,NAN,NO
INSP_009087,SPSV_00333,2022-08-26,ROUTINE,PASS,NAN,NO
INSP_009088,SPSV_04680,2025-04-01,TARGETED,PASS,NAN,NO
INSP_009089,SPSV_03538,2023-10-15,TARGETED,PASS,NAN,NO
INSP_009090,SPSV_03053,2025-08-25,TARGETED,PASS,NAN,NO
INSP_009091,SPSV_00681,2022-04-16,ROUTINE,PASS,NAN,NO
INSP_009092,SPSV_02315,2022-11-08,TARGETED,FAIL,OTHER,YES
INSP_009093,SPSV_01591,2023-08-16,FOLLOW-UP,FAIL,INSURANCE,NO
INSP_009094,SPSV_03302,2025-05-06,ROUTINE,PASS,NAN,NO
INSP_009095,SPSV_01003,2023-12-11,TARGETED,PASS,NAN,NO
INSP_009096,SPSV_04655,2023-08-07,ROUTINE,PASS,NAN,NO
INSP_009097,SPSV_04174,2022-06-26,TARGETED,PASS,NAN,NO
INSP_009098,SPSV_02920,2023-05-31,ROUTINE,PASS,NAN,NO
INSP_009099,SPSV_00818,2025-11-25,FOLLOW-UP,PASS,NAN,NO
INSP_009100,SPSV_04961,2025-12-11,ROUTINE,PASS,NAN,NO
INSP_009101,SPSV_01909,2025-07-28,ROUTINE,PASS,NAN,NO
INSP_009102,SPSV_00361,2024-01-30,FOLLOW-UP,PASS,NAN,NO
INSP_009103,SPSV_00061,2023-01-29,COMPLAINT-LED,PASS,NONE,NO
INSP_009104,SPSV_04103,2022-06-07,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_009105,SPSV_01295,2024-05-21,ROUTINE,PASS,NAN,NO
INSP_009106,SPSV_02895,2023-02-14,TARGETED,FAIL,INSURANCE,YES
INSP_009107,SPSV_04617,2023-04-19,COMPLAINT-LED,FAIL,DOCUMENTATION,YES
INSP_009108,SPSV_00213,2022-09-15,TARGETED,PASS,NAN,NO
INSP_009109,SPSV_01189,2024-10-10,TARGETED,FAIL,SAFETY,YES
INSP_009110,SPSV_00231,2022-03-23,TARGETED,PASS,NAN,NO
INSP_009111,SPSV_00668,2024-05-15,FOLLOW-UP,PASS,NAN,NO
