Complaint_ID,Licence_ID,Complaint_Type,Date_Received,Resolved,Days_To_Resolution,Escalated
CMP_007043,SPSV_01116,OTHER,2025-03-18,NO,14.0,NO
CMP_007044,SPSV_04876,OTHER,2022-01-31,NO,14.0,YES
CMP_007045,SPSV_03397,CONDUCT,2022-12-21,YES,9.0,NO
CMP_007046,SPSV_02810,ACCESSIBILITY,2022-04-28,YES,77.0,NO
CMP_007047,SPSV_00153,NO SHOW,2022-06-18,YES,4.0,NO
CMP_007048,SPSV_00819,CONDUCT,2023-07-25,YES,14.0,NO
CMP_007049,SPSV_01212,CONDUCT,2024-02-02,YES,15.0,NO
CMP_007050,SPSV_04899,ACCESSIBILITY,2022-03-05,YES,5.0,NO
CMP_007051,SPSV_03357,OVERCHARGING,2025-10-12,YES,12.0,NO
CMP_007052,SPSV_02835,ACCESSIBILITY,2025-07-26,YES,16.0,NO
CMP_007053,SPSV_02409,OVERCHARGING,2025-08-27,YES,13.0,YES
CMP_007054,SPSV_01264,CONDUCT,2022-05-31,NO,14.0,YES
CMP_007055,SPSV_00443,NO SHOW,2024-09-15,NO,14.0,NO
CMP_007056,SPSV_02062,VEHICLE SAFETY,2022-02-14,NO,14.0,YES
CMP_007057,SPSV_03190,OTHER,2023-02-04,YES,10.0,NO
CMP_007058,SPSV_01648,REFUSAL OF HIRE,2023-09-17,NO,14.0,NO
CMP_007059,SPSV_03517,ACCESSIBILITY,2025-04-11,NO,14.0,NO
CMP_007060,SPSV_00815,CONDUCT,2025-04-17,YES,9.0,NO
CMP_007061,SPSV_01941,OVERCHARGING,2025-10-15,YES,13.0,NO
CMP_007062,SPSV_00374,OTHER,2025-10-18,YES,13.0,NO
CMP_007063,SPSV_02572,OVERCHARGING,2025-04-04,YES,32.0,NO
CMP_007064,SPSV_00432,REFUSAL OF HIRE,2022-07-18,YES,9.0,NO
CMP_007065,SPSV_04227,CONDUCT,2022-11-23,YES,9.0,NO
CMP_007066,SPSV_02199,OTHER,2023-12-12,YES,9.0,NO
CMP_007067,SPSV_04768,VEHICLE SAFETY,2024-04-20,NO,14.0,NO
CMP_007068,SPSV_03326,VEHICLE SAFETY,2022-09-06,YES,38.0,NO
CMP_007069,SPSV_03987,REFUSAL OF HIRE,2024-12-04,YES,10.0,NO
CMP_007070,SPSV_03148,VEHICLE SAFETY,2024-03-27,YES,10.0,YES
CMP_007071,SPSV_02596,REFUSAL OF HIRE,2022-07-30,YES,11.0,NO
CMP_007072,SPSV_00391,OVERCHARGING,2024-06-05,YES,40.0,NO
CMP_007073,SPSV_00355,REFUSAL OF HIRE,2024-07-09,YES,24.0,YES
CMP_007074,SPSV_03889,REFUSAL OF HIRE,2025-03-13,YES,11.0,NO
CMP_007075,SPSV_02099,ACCESSIBILITY,2022-01-27,NO,14.0,NO
CMP_007076,SPSV_02571,OVERCHARGING,2023-04-27,YES,4.0,NO
CMP_007077,SPSV_01761,CONDUCT,2024-03-12,YES,17.0,NO
CMP_007078,SPSV_02962,NO SHOW,2025-03-25,NO,14.0,YES
CMP_007079,SPSV_02729,REFUSAL OF HIRE,2022-02-10,YES,26.0,NO
CMP_007080,SPSV_02861,OVERCHARGING,2022-10-11,YES,66.0,NO
CMP_007081,SPSV_04165,CONDUCT,2023-11-23,NO,14.0,NO
CMP_007082,SPSV_04082,OVERCHARGING,2025-09-08,YES,9.0,YES
CMP_007083,SPSV_02135,CONDUCT,2022-06-04,YES,12.0,YES
CMP_007084,SPSV_00949,OVERCHARGING,2024-11-11,NO,14.0,NO
CMP_007085,SPSV_03898,VEHICLE SAFETY,2025-10-25,YES,4.0,NO
CMP_007086,SPSV_02519,CONDUCT,2022-02-04,YES,21.0,NO
CMP_007087,SPSV_02056,OVERCHARGING,2024-07-06,NO,14.0,NO
CMP_007088,SPSV_00432,VEHICLE SAFETY,2023-09-30,YES,14.0,NO
CMP_007089,SPSV_02222,OVERCHARGING,2022-06-09,YES,21.0,NO
CMP_007090,SPSV_03304,REFUSAL OF HIRE,2023-07-07,YES,13.0,NO
CMP_007091,SPSV_04024,CONDUCT,2024-10-02,YES,11.0,NO
CMP_007092,SPSV_01489,VEHICLE SAFETY,2024-04-30,NO,14.0,NO
CMP_007093,SPSV_04126,REFUSAL OF HIRE,2022-01-12,YES,45.0,NO
CMP_007094,SPSV_03184,REFUSAL OF HIRE,2024-10-12,YES,7.0,NO
CMP_007095,SPSV_02293,OVERCHARGING,2023-09-25,NO,14.0,NO
CMP_007096,SPSV_02276,VEHICLE SAFETY,2025-10-26,YES,15.0,NO
CMP_007097,SPSV_03630,VEHICLE SAFETY,2025-06-11,YES,7.0,NO
CMP_007098,SPSV_04441,OTHER,2024-07-16,YES,31.0,NO
CMP_007099,SPSV_02665,VEHICLE SAFETY,2025-10-02,NO,14.0,NO
CMP_007100,SPSV_02215,VEHICLE SAFETY,2023-04-01,NO,14.0,YES
CMP_007101,SPSV_02187,CONDUCT,2025-11-08,YES,8.0,NO
CMP_007102,SPSV_03702,OVERCHARGING,2023-12-01,YES,15.0,NO
CMP_007103,SPSV_00303,OTHER,2022-04-17,NO,14.0,NO
CMP_007104,SPSV_04438,CONDUCT,2023-07-26,YES,8.0,NO
CMP_007105,SPSV_04765,REFUSAL OF HIRE,2022-03-16,YES,7.0,NO
CMP_007106,SPSV_04104,REFUSAL OF HIRE,2023-12-18,YES,6.0,NO
CMP_007107,SPSV_03651,NO SHOW,2023-02-15,YES,29.0,NO
CMP_007108,SPSV_00719,CONDUCT,2025-10-12,YES,6.0,NO
CMP_007109,SPSV_00884,REFUSAL OF HIRE,2022-04-28,NO,14.0,YES
CMP_007110,SPSV_02021,VEHICLE SAFETY,2024-01-26,YES,7.0,NO
CMP_007111,SPSV_01112,VEHICLE SAFETY,2024-11-05,YES,26.0,NO
CMP_007112,SPSV_04533,VEHICLE SAFETY,2025-06-21,YES,12.0,NO
CMP_007113,SPSV_02319,CONDUCT,2023-10-16,YES,26.0,NO
CMP_007114,SPSV_03271,CONDUCT,2023-09-05,YES,20.0,NO
CMP_007115,SPSV_03225,OVERCHARGING,2025-09-16,NO,14.0,NO
CMP_007116,SPSV_01511,OTHER,2022-05-20,NO,14.0,YES
CMP_007117,SPSV_00968,CONDUCT,2022-10-07,YES,7.0,NO
CMP_007118,SPSV_04282,ACCESSIBILITY,2023-04-09,NO,14.0,NO
CMP_007119,SPSV_04338,NO SHOW,2023-09-05,NO,14.0,NO
CMP_007120,SPSV_03448,REFUSAL OF HIRE,2022-05-11,YES,9.0,NO
CMP_007121,SPSV_01840,CONDUCT,2022-03-04,YES,31.0,NO
CMP_007122,SPSV_02823,NO SHOW,2022-12-19,NO,14.0,NO
CMP_007123,SPSV_01159,OVERCHARGING,2023-03-30,YES,8.0,NO
CMP_007124,SPSV_01672,OTHER,2024-03-09,YES,8.0,NO
CMP_007125,SPSV_01971,OTHER,2025-06-15,YES,14.0,NO
CMP_007126,SPSV_01885,NO SHOW,2022-10-19,YES,20.0,NO
CMP_007127,SPSV_00839,OVERCHARGING,2025-10-14,NO,14.0,YES
CMP_007128,SPSV_02778,VEHICLE SAFETY,2025-10-06,NO,14.0,YES
CMP_007129,SPSV_04824,CONDUCT,2024-11-26,YES,24.0,NO
CMP_007130,SPSV_03196,ACCESSIBILITY,2024-08-08,YES,13.0,NO
CMP_007131,SPSV_00740,VEHICLE SAFETY,2023-08-06,YES,22.0,NO
CMP_007132,SPSV_04796,REFUSAL OF HIRE,2024-05-22,YES,18.0,NO
CMP_007133,SPSV_03287,CONDUCT,2024-04-25,YES,3.0,NO
CMP_007134,SPSV_01164,OTHER,2023-06-10,YES,5.0,NO
CMP_007135,SPSV_04815,REFUSAL OF HIRE,2023-12-20,YES,17.0,NO
CMP_007136,SPSV_03690,OVERCHARGING,2025-05-18,NO,14.0,NO
CMP_007137,SPSV_00171,NO SHOW,2024-12-22,NO,14.0,NO
CMP_007138,SPSV_01209,VEHICLE SAFETY,2023-08-09,YES,7.0,NO
CMP_007139,SPSV_00581,CONDUCT,2022-08-01,YES,24.0,NO
CMP_007140,SPSV_01485,CONDUCT,2025-11-06,YES,12.0,NO
CMP_007141,SPSV_03477,OVERCHARGING,2023-08-29,YES,14.0,NO
CMP_007142,SPSV_02325,CONDUCT,2022-12-21,YES,50.0,NO
CMP_007143,SPSV_04228,VEHICLE SAFETY,2022-09-22,YES,12.0,NO
CMP_007144,SPSV_01056,ACCESSIBILITY,2024-05-27,YES,14.0,NO
CMP_007145,SPSV_04227,VEHICLE SAFETY,2024-05-23,YES,15.0,NO
CMP_007146,SPSV_03296,ACCESSIBILITY,2022-05-13,NO,14.0,NO
CMP_007147,SPSV_03765,OVERCHARGING,2025-04-06,NO,14.0,YES
CMP_007148,SPSV_04240,OVERCHARGING,2024-11-04,YES,8.0,NO
CMP_007149,SPSV_00231,ACCESSIBILITY,2025-10-13,NO,14.0,NO
CMP_007150,SPSV_03529,ACCESSIBILITY,2025-04-08,NO,14.0,NO
CMP_007151,SPSV_02155,REFUSAL OF HIRE,2025-06-16,YES,13.0,NO
CMP_007152,SPSV_00635,OTHER,2023-10-12,NO,14.0,NO
CMP_007153,SPSV_00232,OVERCHARGING,2024-09-15,NO,14.0,NO
CMP_007154,SPSV_03252,VEHICLE SAFETY,2024-06-20,NO,14.0,YES
CMP_007155,SPSV_02151,REFUSAL OF HIRE,2022-02-13,NO,14.0,NO
CMP_007156,SPSV_00334,OTHER,2025-07-18,YES,4.0,NO
CMP_007157,SPSV_00246,ACCESSIBILITY,2025-05-02,NO,14.0,NO
CMP_007158,SPSV_02450,REFUSAL OF HIRE,2024-06-14,YES,9.0,NO
CMP_007159,SPSV_00740,VEHICLE SAFETY,2025-07-09,NO,14.0,NO
CMP_007160,SPSV_04691,OTHER,2022-03-22,YES,9.0,NO
CMP_007161,SPSV_03733,VEHICLE SAFETY,2024-06-24,YES,13.0,NO
CMP_007162,SPSV_03195,CONDUCT,2024-09-03,YES,16.0,NO
CMP_007163,SPSV_00362,OVERCHARGING,2024-01-24,YES,21.0,NO
CMP_007164,SPSV_01185,NO SHOW,2024-09-11,YES,9.0,NO
CMP_007165,SPSV_02045,VEHICLE SAFETY,2022-12-23,YES,59.0,NO
CMP_007166,SPSV_01300,OVERCHARGING,2025-06-21,YES,15.0,NO
CMP_007167,SPSV_03780,REFUSAL OF HIRE,2025-01-09,NO,14.0,NO
CMP_007168,SPSV_04690,OVERCHARGING,2025-11-10,NO,14.0,NO
CMP_007169,SPSV_03141,CONDUCT,2023-11-29,NO,14.0,NO
CMP_007170,SPSV_03762,CONDUCT,2022-10-12,YES,77.0,NO
CMP_007171,SPSV_03858,OTHER,2022-09-20,YES,4.0,NO
CMP_007172,SPSV_02486,VEHICLE SAFETY,2024-09-01,NO,14.0,NO
CMP_007173,SPSV_04884,VEHICLE SAFETY,2022-04-14,YES,7.0,NO
CMP_007174,SPSV_01456,CONDUCT,2024-10-12,YES,15.0,NO
CMP_007175,SPSV_03822,ACCESSIBILITY,2022-07-23,NO,14.0,NO
CMP_007176,SPSV_04325,OVERCHARGING,2024-02-15,YES,6.0,NO
CMP_007177,SPSV_04931,REFUSAL OF HIRE,2024-06-11,YES,32.0,NO
CMP_007178,SPSV_00057,CONDUCT,2022-08-17,YES,21.0,NO
CMP_007179,SPSV_01614,OVERCHARGING,2022-04-02,NO,14.0,NO
CMP_007180,SPSV_00427,OTHER,2022-02-19,YES,8.0,NO
CMP_007181,SPSV_00436,REFUSAL OF HIRE,2025-10-02,NO,14.0,NO
CMP_007182,SPSV_02858,VEHICLE SAFETY,2024-08-25,YES,42.0,NO
CMP_007183,SPSV_04814,VEHICLE SAFETY,2025-05-07,YES,5.0,NO
CMP_007184,SPSV_01457,NO SHOW,2022-03-22,YES,6.0,NO
CMP_007185,SPSV_02998,REFUSAL OF HIRE,2022-04-08,NO,14.0,YES
CMP_007186,SPSV_02406,OTHER,2022-08-24,YES,7.0,NO
CMP_007187,SPSV_00941,OVERCHARGING,2023-11-19,NO,14.0,YES
CMP_007188,SPSV_01335,OTHER,2023-04-03,NO,14.0,NO
CMP_007189,SPSV_03990,OVERCHARGING,2024-05-14,YES,6.0,NO
CMP_007190,SPSV_02784,CONDUCT,2023-10-22,NO,14.0,NO
CMP_007191,SPSV_00169,VEHICLE SAFETY,2024-12-28,NO,14.0,YES
CMP_007192,SPSV_04536,OTHER,2024-05-30,YES,13.0,NO
CMP_007193,SPSV_03406,VEHICLE SAFETY,2023-01-20,YES,12.0,NO
CMP_007194,SPSV_04225,CONDUCT,2023-08-05,NO,14.0,YES
CMP_007195,SPSV_04379,OVERCHARGING,2023-01-12,YES,45.0,NO
CMP_007196,SPSV_01576,NO SHOW,2025-10-19,YES,25.0,NO
CMP_007197,SPSV_00655,VEHICLE SAFETY,2025-07-01,YES,18.0,NO
CMP_007198,SPSV_01320,OTHER,2024-03-30,YES,5.0,NO
CMP_007199,SPSV_02896,CONDUCT,2023-12-04,YES,12.0,NO
CMP_007200,SPSV_00464,OVERCHARGING,2023-05-15,NO,14.0,NO
CMP_007201,SPSV_04370,OVERCHARGING,2025-06-14,YES,14.0,NO
CMP_007202,SPSV_00094,OTHER,2023-07-09,NO,14.0,NO
CMP_007203,SPSV_02934,CONDUCT,2024-03-15,YES,17.0,NO
CMP_007204,SPSV_01118,VEHICLE SAFETY,2024-12-06,YES,7.0,NO
CMP_007205,SPSV_00476,CONDUCT,2022-08-23,YES,43.0,NO
CMP_007206,SPSV_01315,REFUSAL OF HIRE,2022-02-04,YES,4.0,NO
CMP_007207,SPSV_02900,OTHER,2024-11-08,NO,14.0,NO
CMP_007208,SPSV_00338,OTHER,2024-03-26,YES,11.0,NO
CMP_007209,SPSV_02778,CONDUCT,2022-03-10,NO,14.0,NO
CMP_007210,SPSV_04042,OTHER,2025-01-01,YES,5.0,NO
CMP_007211,SPSV_01925,VEHICLE SAFETY,2023-05-23,YES,12.0,NO
CMP_007212,SPSV_00445,VEHICLE SAFETY,2024-06-15,YES,12.0,NO
CMP_007213,SPSV_01981,VEHICLE SAFETY,2025-06-01,NO,14.0,NO
CMP_007214,SPSV_03874,CONDUCT,2023-07-09,YES,18.0,NO
CMP_007215,SPSV_00576,CONDUCT,2024-12-16,YES,5.0,NO
CMP_007216,SPSV_00075,NO SHOW,2022-08-07,NO,14.0,NO
CMP_007217,SPSV_02942,OTHER,2023-10-20,YES,30.0,NO
CMP_007218,SPSV_02828,OTHER,2024-03-27,NO,14.0,YES
CMP_007219,SPSV_01242,OTHER,2023-11-29,YES,54.0,NO
CMP_007220,SPSV_03499,OVERCHARGING,2023-05-12,YES,45.0,NO
CMP_007221,SPSV_02242,VEHICLE SAFETY,2022-08-20,YES,21.0,NO
CMP_007222,SPSV_04364,CONDUCT,2025-12-09,NO,14.0,NO
CMP_007223,SPSV_03758,ACCESSIBILITY,2024-11-22,YES,31.0,NO
CMP_007224,SPSV_01939,OTHER,2025-01-02,YES,12.0,NO
CMP_007225,SPSV_01249,OVERCHARGING,2022-02-15,YES,13.0,NO
CMP_007226,SPSV_01350,VEHICLE SAFETY,2023-04-16,YES,11.0,YES
CMP_007227,SPSV_02539,OVERCHARGING,2024-07-26,YES,18.0,NO
CMP_007228,SPSV_00041,VEHICLE SAFETY,2022-01-05,NO,14.0,NO
CMP_007229,SPSV_01056,REFUSAL OF HIRE,2025-05-14,YES,7.0,NO
CMP_007230,SPSV_01158,OTHER,2022-12-04,NO,14.0,NO
CMP_007231,SPSV_01847,VEHICLE SAFETY,2025-01-03,YES,13.0,NO
CMP_007232,SPSV_00422,CONDUCT,2023-04-22,NO,14.0,NO
CMP_007233,SPSV_01363,NO SHOW,2022-01-17,YES,13.0,NO
CMP_007234,SPSV_04556,OTHER,2023-10-01,YES,8.0,NO
CMP_007235,SPSV_04079,ACCESSIBILITY,2024-05-23,YES,20.0,NO
CMP_007236,SPSV_00827,OTHER,2024-08-26,YES,13.0,NO
CMP_007237,SPSV_03091,NO SHOW,2022-04-22,YES,15.0,NO
CMP_007238,SPSV_00541,OTHER,2025-03-31,YES,8.0,NO
CMP_007239,SPSV_00900,NO SHOW,2023-12-17,YES,46.0,NO
CMP_007240,SPSV_03323,ACCESSIBILITY,2025-07-20,NO,14.0,YES
CMP_007241,SPSV_02876,CONDUCT,2024-06-02,YES,9.0,NO
CMP_007242,SPSV_03955,VEHICLE SAFETY,2022-11-06,YES,20.0,NO
CMP_007243,SPSV_03639,REFUSAL OF HIRE,2024-02-14,NO,14.0,NO
CMP_007244,SPSV_01307,OVERCHARGING,2025-02-24,NO,14.0,NO
CMP_007245,SPSV_04191,CONDUCT,2023-08-02,YES,10.0,NO
CMP_007246,SPSV_03747,OTHER,2025-04-27,NO,14.0,NO
CMP_007247,SPSV_04315,OVERCHARGING,2024-07-09,YES,40.0,NO
CMP_007248,SPSV_00952,OTHER,2022-06-20,YES,16.0,NO
CMP_007249,SPSV_04561,NO SHOW,2024-05-30,YES,4.0,NO
CMP_007250,SPSV_02482,NO SHOW,2023-07-06,NO,14.0,YES
CMP_007251,SPSV_03496,OVERCHARGING,2022-01-15,NO,14.0,YES
CMP_007252,SPSV_00159,VEHICLE SAFETY,2023-03-17,YES,9.0,NO
CMP_007253,SPSV_04338,REFUSAL OF HIRE,2023-10-13,YES,11.0,NO
CMP_007254,SPSV_01144,NO SHOW,2022-08-05,YES,29.0,NO
CMP_007255,SPSV_02630,VEHICLE SAFETY,2023-08-31,YES,35.0,NO
CMP_007256,SPSV_01116,REFUSAL OF HIRE,2024-03-09,YES,25.0,NO
CMP_007257,SPSV_00378,OTHER,2024-11-09,NO,14.0,YES
CMP_007258,SPSV_04337,OTHER,2024-05-30,YES,26.0,NO
CMP_007259,SPSV_02710,OTHER,2023-08-24,YES,4.0,NO
CMP_007260,SPSV_04266,ACCESSIBILITY,2024-06-09,YES,31.0,NO
CMP_007261,SPSV_01446,REFUSAL OF HIRE,2022-12-25,YES,13.0,NO
CMP_007262,SPSV_02596,ACCESSIBILITY,2023-10-26,YES,41.0,NO
CMP_007263,SPSV_00003,REFUSAL OF HIRE,2024-06-09,YES,11.0,NO
CMP_007264,SPSV_03161,ACCESSIBILITY,2025-05-24,NO,14.0,NO
CMP_007265,SPSV_03546,CONDUCT,2023-07-05,YES,70.0,NO
CMP_007266,SPSV_04117,OVERCHARGING,2023-03-16,NO,14.0,YES
CMP_007267,SPSV_00550,VEHICLE SAFETY,2025-08-29,YES,13.0,NO
CMP_007268,SPSV_00950,OVERCHARGING,2024-01-03,YES,17.0,NO
CMP_007269,SPSV_02654,OTHER,2025-02-12,YES,14.0,NO
CMP_007270,SPSV_02492,VEHICLE SAFETY,2022-05-13,YES,5.0,NO
CMP_007271,SPSV_00391,CONDUCT,2025-06-26,NO,14.0,NO
CMP_007272,SPSV_02507,OTHER,2025-06-09,YES,23.0,NO
CMP_007273,SPSV_00374,CONDUCT,2024-03-03,YES,10.0,NO
CMP_007274,SPSV_02941,NO SHOW,2022-02-01,YES,26.0,YES
CMP_007275,SPSV_00536,ACCESSIBILITY,2023-12-09,YES,13.0,NO
CMP_007276,SPSV_04379,REFUSAL OF HIRE,2025-10-10,YES,20.0,NO
CMP_007277,SPSV_00941,ACCESSIBILITY,2022-05-11,YES,7.0,NO
CMP_007278,SPSV_03317,OVERCHARGING,2024-09-17,NO,14.0,NO
CMP_007279,SPSV_00849,VEHICLE SAFETY,2024-04-07,YES,18.0,NO
CMP_007280,SPSV_00428,CONDUCT,2023-06-07,NO,14.0,NO
CMP_007281,SPSV_02090,VEHICLE SAFETY,2025-01-18,YES,13.0,NO
CMP_007282,SPSV_04672,VEHICLE SAFETY,2023-01-27,YES,15.0,NO
CMP_007283,SPSV_01992,CONDUCT,2022-08-10,YES,9.0,NO
CMP_007284,SPSV_02083,REFUSAL OF HIRE,2024-01-31,YES,12.0,NO
CMP_007285,SPSV_01966,CONDUCT,2025-12-27,YES,16.0,NO
CMP_007286,SPSV_03970,ACCESSIBILITY,2024-12-31,NO,14.0,YES
CMP_007287,SPSV_04272,NO SHOW,2024-12-13,NO,14.0,NO
CMP_007288,SPSV_03010,CONDUCT,2024-09-29,YES,18.0,NO
CMP_007289,SPSV_02650,CONDUCT,2024-01-20,YES,25.0,NO
CMP_007290,SPSV_03707,VEHICLE SAFETY,2022-06-29,NO,14.0,NO
CMP_007291,SPSV_01667,REFUSAL OF HIRE,2024-09-10,NO,14.0,NO
CMP_007292,SPSV_03995,REFUSAL OF HIRE,2024-03-13,YES,51.0,NO
CMP_007293,SPSV_04822,ACCESSIBILITY,2022-12-31,YES,11.0,NO
CMP_007294,SPSV_02283,OVERCHARGING,2022-03-07,YES,12.0,NO
CMP_007295,SPSV_03278,NO SHOW,2023-10-25,NO,14.0,NO
CMP_007296,SPSV_01722,OTHER,2025-10-23,YES,8.0,NO
CMP_007297,SPSV_00086,REFUSAL OF HIRE,2023-05-21,NO,14.0,YES
CMP_007298,SPSV_04537,VEHICLE SAFETY,2023-01-01,YES,33.0,NO
CMP_007299,SPSV_01168,VEHICLE SAFETY,2022-11-18,YES,12.0,NO
CMP_007300,SPSV_01561,OVERCHARGING,2025-02-28,YES,10.0,NO
CMP_007301,SPSV_01415,OTHER,2024-07-08,YES,78.0,NO
CMP_007302,SPSV_03356,OTHER,2022-01-14,YES,48.0,NO
CMP_007303,SPSV_01877,NO SHOW,2024-11-24,NO,14.0,YES
CMP_007304,SPSV_03995,VEHICLE SAFETY,2023-04-27,NO,14.0,NO
CMP_007305,SPSV_00564,VEHICLE SAFETY,2023-09-04,YES,22.0,NO
CMP_007306,SPSV_03396,ACCESSIBILITY,2022-03-15,YES,27.0,NO
CMP_007307,SPSV_02895,OVERCHARGING,2025-02-07,YES,14.0,NO
CMP_007308,SPSV_02037,CONDUCT,2023-03-01,YES,20.0,YES
CMP_007309,SPSV_04309,CONDUCT,2022-08-04,NO,14.0,NO
CMP_007310,SPSV_01486,NO SHOW,2022-03-16,YES,11.0,NO
CMP_007311,SPSV_01625,CONDUCT,2025-01-24,YES,8.0,NO
CMP_007312,SPSV_04107,OTHER,2025-08-24,YES,17.0,NO
CMP_007313,SPSV_00886,REFUSAL OF HIRE,2023-07-10,NO,14.0,YES
CMP_007314,SPSV_02055,OVERCHARGING,2023-07-07,YES,13.0,NO
CMP_007315,SPSV_00112,VEHICLE SAFETY,2022-10-13,YES,54.0,NO
CMP_007316,SPSV_00728,CONDUCT,2024-03-06,YES,25.0,NO
CMP_007317,SPSV_00770,VEHICLE SAFETY,2024-10-26,YES,13.0,NO
CMP_007318,SPSV_03984,CONDUCT,2025-03-08,YES,6.0,NO
CMP_007319,SPSV_03385,OTHER,2025-07-11,YES,14.0,NO
CMP_007320,SPSV_02077,VEHICLE SAFETY,2022-02-01,NO,14.0,NO
CMP_007321,SPSV_04280,OTHER,2023-06-06,NO,14.0,YES
CMP_007322,SPSV_02049,CONDUCT,2024-06-28,YES,17.0,NO
CMP_007323,SPSV_00624,CONDUCT,2022-10-13,NO,14.0,YES
CMP_007324,SPSV_02777,VEHICLE SAFETY,2022-09-18,YES,16.0,NO
CMP_007325,SPSV_03550,NO SHOW,2024-04-01,NO,14.0,NO
CMP_007326,SPSV_01606,OTHER,2023-01-29,YES,44.0,NO
CMP_007327,SPSV_03533,REFUSAL OF HIRE,2025-06-06,YES,13.0,NO
CMP_007328,SPSV_04691,REFUSAL OF HIRE,2023-10-29,YES,19.0,NO
CMP_007329,SPSV_01617,OVERCHARGING,2025-03-26,YES,11.0,NO
CMP_007330,SPSV_04803,OVERCHARGING,2023-09-12,YES,25.0,NO
CMP_007331,SPSV_04366,OVERCHARGING,2023-07-21,YES,8.0,NO
CMP_007332,SPSV_02191,VEHICLE SAFETY,2025-09-07,NO,14.0,NO
CMP_007333,SPSV_01560,VEHICLE SAFETY,2023-10-25,NO,14.0,NO
CMP_007334,SPSV_03364,VEHICLE SAFETY,2022-09-25,YES,15.0,NO
CMP_007335,SPSV_01039,CONDUCT,2025-04-10,NO,14.0,NO
CMP_007336,SPSV_04571,CONDUCT,2025-03-10,YES,6.0,NO
CMP_007337,SPSV_03443,OTHER,2025-01-29,YES,10.0,NO
CMP_007338,SPSV_00896,OVERCHARGING,2025-12-10,NO,14.0,NO
CMP_007339,SPSV_02789,REFUSAL OF HIRE,2024-07-29,YES,12.0,NO
CMP_007340,SPSV_00797,OTHER,2022-04-22,YES,16.0,YES
CMP_007341,SPSV_01452,ACCESSIBILITY,2024-01-01,YES,18.0,NO
CMP_007342,SPSV_04098,NO SHOW,2024-07-21,NO,14.0,NO
CMP_007343,SPSV_01988,OVERCHARGING,2024-05-29,YES,13.0,NO
CMP_007344,SPSV_04045,CONDUCT,2022-06-25,YES,9.0,YES
CMP_007345,SPSV_01925,CONDUCT,2023-05-02,YES,19.0,NO
CMP_007346,SPSV_00251,REFUSAL OF HIRE,2025-05-01,YES,15.0,NO
CMP_007347,SPSV_03929,NO SHOW,2022-12-03,YES,29.0,YES
CMP_007348,SPSV_03459,OTHER,2025-06-09,YES,7.0,NO
CMP_007349,SPSV_01888,ACCESSIBILITY,2022-12-30,YES,8.0,NO
CMP_007350,SPSV_04621,ACCESSIBILITY,2022-04-29,YES,56.0,NO
CMP_007351,SPSV_01010,REFUSAL OF HIRE,2025-02-28,NO,14.0,NO
CMP_007352,SPSV_01301,OTHER,2023-03-02,NO,14.0,NO
CMP_007353,SPSV_04536,NO SHOW,2024-02-24,YES,5.0,NO
CMP_007354,SPSV_01718,VEHICLE SAFETY,2025-05-16,YES,13.0,NO
CMP_007355,SPSV_01534,NO SHOW,2022-03-11,YES,30.0,NO
CMP_007356,SPSV_01864,CONDUCT,2024-04-03,YES,8.0,NO
CMP_007357,SPSV_03693,CONDUCT,2023-07-27,YES,12.0,NO
CMP_007358,SPSV_02663,REFUSAL OF HIRE,2022-07-31,NO,14.0,NO
CMP_007359,SPSV_02514,REFUSAL OF HIRE,2025-01-17,YES,10.0,NO
CMP_007360,SPSV_03377,ACCESSIBILITY,2022-03-06,YES,27.0,NO
CMP_007361,SPSV_01668,REFUSAL OF HIRE,2025-09-25,YES,13.0,NO
CMP_007362,SPSV_01338,NO SHOW,2024-03-21,YES,12.0,NO
CMP_007363,SPSV_02147,ACCESSIBILITY,2022-10-24,NO,14.0,NO
CMP_007364,SPSV_00307,OVERCHARGING,2025-08-23,YES,36.0,NO
CMP_007365,SPSV_03268,REFUSAL OF HIRE,2024-04-28,NO,14.0,NO
CMP_007366,SPSV_01279,NO SHOW,2023-02-11,YES,21.0,NO
CMP_007367,SPSV_03877,VEHICLE SAFETY,2025-06-23,YES,16.0,NO
CMP_007368,SPSV_01556,OVERCHARGING,2024-02-05,NO,14.0,YES
CMP_007369,SPSV_04664,OVERCHARGING,2024-08-24,NO,14.0,NO
CMP_007370,SPSV_02545,OVERCHARGING,2025-06-24,YES,14.0,NO
CMP_007371,SPSV_03995,VEHICLE SAFETY,2023-09-01,YES,10.0,NO
CMP_007372,SPSV_02899,CONDUCT,2022-06-22,YES,15.0,NO
CMP_007373,SPSV_00276,REFUSAL OF HIRE,2023-01-02,YES,9.0,YES
CMP_007374,SPSV_04951,NO SHOW,2023-01-09,YES,14.0,NO
CMP_007375,SPSV_01680,OTHER,2022-04-17,YES,6.0,NO
CMP_007376,SPSV_04831,OTHER,2022-01-29,YES,15.0,NO
CMP_007377,SPSV_02984,OVERCHARGING,2025-07-06,YES,6.0,NO
CMP_007378,SPSV_00361,REFUSAL OF HIRE,2025-09-08,NO,14.0,YES
CMP_007379,SPSV_01840,ACCESSIBILITY,2024-03-11,NO,14.0,NO
CMP_007380,SPSV_02581,VEHICLE SAFETY,2024-08-28,YES,24.0,NO
CMP_007381,SPSV_03866,CONDUCT,2023-03-08,YES,6.0,NO
