Inspection_ID,Licence_ID,Inspection_Date,Inspection_Type,Outcome,Breach_Category,Follow_Up_Required
INSP_009880,SPSV_00642,2025-10-01,Routine,Pass,None,No
INSP_009881,SPSV_04395,2024-06-29,Targeted,Pass,None,No
INSP_009882,SPSV_02376,2022-11-10,Routine,Pass,None,No
INSP_009883,SPSV_01457,2024-07-17,Targeted,Fail,Safety,Yes
INSP_009884,SPSV_00533,2024-01-29,Targeted,Pass,None,No
INSP_009885,SPSV_03580,2023-06-18,Follow-Up,Pass,None,No
INSP_009886,SPSV_03633,2022-01-06,Routine,Pass,None,No
INSP_009887,SPSV_02172,2025-01-02,Routine,Pass,None,No
INSP_009888,SPSV_00737,2025-02-10,Routine,Pass,None,No
INSP_009889,SPSV_02027,2024-01-27,Routine,Pass,None,No
INSP_009890,SPSV_02569,2025-04-04,Routine,Fail,Insurance,Yes
INSP_009891,SPSV_04835,2024-04-16,Complaint-Led,Pass,None,No
INSP_009892,SPSV_03740,2024-02-26,Follow-Up,Pass,None,No
INSP_009893,SPSV_01442,2025-04-20,Routine,Pass,None,No
INSP_009894,SPSV_02208,2025-08-15,Routine,Pass,None,No
INSP_009895,SPSV_01143,2022-11-01,Routine,Pass,None,No
INSP_009896,SPSV_00961,2022-12-11,Routine,Pass,None,No
INSP_009897,SPSV_00871,2025-08-05,Targeted,Pass,None,No
INSP_009898,SPSV_00089,2022-08-16,Routine,Pass,None,No
INSP_009899,SPSV_04788,2023-12-21,Routine,Fail,Other,Yes
INSP_009900,SPSV_03402,2024-04-03,Routine,Pass,None,No
INSP_009901,SPSV_02498,2022-01-04,Routine,Pass,None,No
INSP_009902,SPSV_02180,2022-11-29,Targeted,Pass,None,No
INSP_009903,SPSV_01616,2022-04-29,Routine,Pass,None,No
INSP_009904,SPSV_02111,2022-03-04,Routine,Pass,None,No
INSP_009905,SPSV_01832,2024-01-27,Targeted,Pass,None,No
INSP_009906,SPSV_00108,2025-04-26,Follow-Up,Pass,none,No
INSP_009907,SPSV_01720,2024-07-25,Routine,Fail,Safety,Yes
INSP_009908,SPSV_03735,2023-04-04,Targeted,Pass,None,No
INSP_009909,SPSV_01620,2023-04-17,Targeted,Pass,None,No
INSP_009910,SPSV_03456,2023-02-07,Routine,Pass,None,No
INSP_009911,SPSV_01006,2024-01-23,Follow-Up,Pass,None,No
INSP_009912,SPSV_00307,2025-09-15,Targeted,Pass,None,No
INSP_009913,SPSV_04377,2025-04-14,Targeted,Pass,None,No
INSP_009914,SPSV_00208,2023-04-29,Follow-Up,Fail,Insurance,Yes
INSP_009915,SPSV_04905,2023-06-14,Routine,Pass,None,No
INSP_009916,SPSV_00740,2022-05-30,Targeted,Pass,None,No
INSP_009917,SPSV_03660,2022-12-12,Routine,Pass,None,No
INSP_009918,SPSV_00919,2022-06-19,Routine,Pass,None,No
INSP_009919,SPSV_02670,2022-05-31,Targeted,Pass,None,No
INSP_009920,SPSV_04262,2023-04-11,Routine,Pass,None,No
INSP_009921,SPSV_02949,2022-08-18,Routine,Pass,None,No
INSP_009922,SPSV_02690,2025-06-07,Routine,Pass,None,No
INSP_009923,SPSV_02051,2022-09-23,Routine,Pass,None,No
INSP_009924,SPSV_00647,2023-07-28,Routine,Pass,None,No
INSP_009925,SPSV_01484,2024-06-26,Follow-Up,Pass,None,No
INSP_009926,SPSV_02482,2022-04-28,Complaint-Led,Pass,None,No
INSP_009927,SPSV_00956,2023-02-23,Routine,Pass,None,No
INSP_009928,SPSV_00705,2023-02-21,Complaint-Led,Fail,Safety,No
INSP_009929,SPSV_03317,2023-06-06,Routine,Pass,None,No
INSP_009930,SPSV_00508,2022-12-13,Routine,Pass,None,No
INSP_009931,SPSV_02101,2023-12-28,Routine,Pass,None,No
INSP_009932,SPSV_04495,2024-03-17,Targeted,Pass,None,No
INSP_009933,SPSV_04900,2022-02-11,Targeted,Pass,None,No
INSP_009934,SPSV_02442,2024-04-24,Routine,Fail,documentation,Yes
INSP_009935,SPSV_03447,2023-07-30,Complaint-Led,Fail,Other,Yes
INSP_009936,SPSV_00069,2022-11-10,Routine,Pass,None,No
INSP_009937,SPSV_02524,2023-04-30,Routine,Pass,None,No
INSP_009938,SPSV_04194,2022-05-21,Targeted,Pass,None,No
INSP_009939,SPSV_01639,2023-03-19,Follow-Up,Pass,None,No
INSP_009940,SPSV_03942,2022-07-15,Routine,Pass,None,No
INSP_009941,SPSV_00016,2024-09-20,Routine,Fail,Accessibility,Yes
INSP_009942,SPSV_01767,2024-01-28,Follow-Up,Pass,None,No
INSP_009943,SPSV_03370,2025-05-29,Routine,Pass,None,No
INSP_009944,SPSV_03742,2025-01-17,Routine,Pass,None,No
INSP_009945,SPSV_01987,2022-01-20,Routine,Pass,None,No
INSP_009946,SPSV_01235,2025-09-04,Targeted,Pass,None,No
INSP_009947,SPSV_00184,2023-11-23,Routine,Pass,None,No
INSP_009948,SPSV_01944,2022-11-30,Targeted,Fail,Safety,No
INSP_009949,SPSV_00040,2023-09-14,Routine,Pass,None,No
INSP_009950,SPSV_00703,2024-01-15,Targeted,Pass,None,No
INSP_009951,SPSV_01339,2024-06-21,Follow-Up,Pass,None,No
INSP_009952,SPSV_03040,2023-09-01,Targeted,Fail,Documentation,Yes
INSP_009953,SPSV_01716,2025-07-20,Routine,Pass,None,No
INSP_009954,SPSV_02527,2023-02-13,Complaint-Led,Pass,None,No
INSP_009955,SPSV_03819,2024-05-04,Routine,Pass,None,No
INSP_009956,SPSV_02084,2023-05-09,Routine,Fail,Safety,No
INSP_009957,SPSV_01252,2025-08-13,Routine,Pass,None,No
INSP_009958,SPSV_00543,2024-06-24,Routine,Pass,None,No
INSP_009959,SPSV_02311,2024-06-22,Routine,Pass,None,No
INSP_009960,SPSV_02171,2023-11-18,Routine,Fail,Documentation,No
INSP_009961,SPSV_02266,2023-06-30,Routine,Pass,none,No
INSP_009962,SPSV_00276,2025-12-18,Complaint-Led,Pass,None,No
INSP_009963,SPSV_03539,2023-04-04,Routine,Pass,None,No
INSP_009964,SPSV_02054,2025-11-23,Routine,Pass,None,No
INSP_009965,SPSV_01110,2025-12-23,Routine,Pass,None,No
INSP_009966,SPSV_01766,2024-12-30,Routine,Pass,None,No
INSP_009967,SPSV_03153,2025-09-09,Routine,Pass,None,No
INSP_009968,SPSV_00362,2025-08-12,Routine,Pass,None,No
INSP_009969,SPSV_02751,2025-01-18,Routine,Pass,None,No
INSP_009970,SPSV_04137,2024-08-08,Complaint-Led,Fail,Documentation,No
INSP_009971,SPSV_04210,2022-09-20,Follow-Up,Pass,None,No
INSP_009972,SPSV_00157,2022-09-06,Routine,Pass,None,No
INSP_009973,SPSV_01535,2025-05-28,Targeted,Pass,None,No
INSP_009974,SPSV_00850,2024-04-01,Follow-Up,Pass,None,No
INSP_009975,SPSV_04140,2024-07-30,Complaint-Led,Fail,Safety,Yes
INSP_009976,SPSV_03871,2022-11-16,Routine,Pass,None,No
INSP_009977,SPSV_00222,2025-01-12,Routine,Pass,None,No
INSP_009978,SPSV_02307,2022-05-16,Complaint-Led,Fail,Documentation,Yes
INSP_009979,SPSV_00602,2023-06-24,Follow-Up,Pass,None,No
INSP_009980,SPSV_04711,2023-02-01,Routine,Pass,None,No
INSP_009981,SPSV_00994,2024-05-17,Routine,Fail,Accessibility,Yes
INSP_009982,SPSV_02765,2025-12-10,Follow-Up,Pass,None,No
INSP_009983,SPSV_01287,2023-07-17,Routine,Pass,None,No
INSP_009984,SPSV_04075,2024-10-11,Targeted,Fail,Accessibility,No
INSP_009985,SPSV_04123,2025-11-25,Complaint-Led,Pass,None,No
INSP_009986,SPSV_01031,2023-11-23,Routine,Pass,None,No
INSP_009987,SPSV_02404,2025-01-23,Routine,Pass,None,No
INSP_009988,SPSV_03925,2022-10-15,Targeted,Pass,None,No
INSP_009989,SPSV_00276,2023-03-27,Targeted,Pass,None,No
INSP_009990,SPSV_00221,2022-08-20,Routine,Pass,None,No
INSP_009991,SPSV_00051,2024-01-15,Routine,Pass,None,No
INSP_009992,SPSV_00842,2022-12-08,Complaint-Led,Pass,None,No
INSP_009993,SPSV_04336,2024-12-10,Routine,Pass,None,No
INSP_009994,SPSV_03444,2023-01-21,Routine,Pass,None,No
INSP_009995,SPSV_00128,2024-08-08,Routine,Pass,None,No
INSP_009996,SPSV_02846,2025-07-05,Complaint-Led,Pass,None,No
INSP_009997,SPSV_02277,2025-04-08,Routine,Pass,None,No
INSP_009998,SPSV_01371,2022-09-20,Routine,Pass,None,No
INSP_009999,SPSV_03985,2023-04-16,Follow-Up,Pass,None,No
INSP_010000,SPSV_04040,2023-01-16,Targeted,Pass,None,No
INSP_010001,SPSV_00101,2025-02-23,Routine,Fail,Accessibility,Yes
INSP_010002,SPSV_03076,2022-03-15,Complaint-Led,Fail,Insurance,No
INSP_010003,SPSV_04056,2025-05-29,Complaint-Led,Pass,None,No
INSP_010004,SPSV_04808,2022-12-16,Routine,Pass,None,No
INSP_010005,SPSV_04258,2022-07-19,Routine,Pass,None,No
INSP_010006,SPSV_04489,2024-08-04,Routine,Pass,None,No
INSP_010007,SPSV_01105,2023-05-03,Routine,Fail,Safety,Yes
INSP_010008,SPSV_03992,2022-11-01,Targeted,Pass,None,No
INSP_010009,SPSV_04845,2025-06-01,Routine,Pass,None,No
INSP_010010,SPSV_01750,2025-06-17,Routine,Pass,None,No
INSP_010011,SPSV_02129,2022-02-27,Targeted,Pass,None,No
INSP_010012,SPSV_03807,2025-07-25,Routine,Pass,None,No
INSP_010013,SPSV_00201,2024-04-25,Routine,Fail,Insurance,No
INSP_010014,SPSV_04047,2025-06-21,Routine,Fail,Documentation,Yes
INSP_010015,SPSV_00703,2024-11-17,Routine,Pass,None,No
INSP_010016,SPSV_04778,2024-02-04,Targeted,Fail,Other,Yes
INSP_010017,SPSV_00883,2023-02-21,Routine,Pass,None,No
INSP_010018,SPSV_03783,2022-01-29,Routine,Fail,Documentation,Yes
INSP_010019,SPSV_04334,2025-03-25,Routine,Fail,Safety,No
INSP_010020,SPSV_01269,2022-01-11,Targeted,Pass,None,No
INSP_010021,SPSV_02498,2023-04-12,Routine,Pass,None,No
INSP_010022,SPSV_01328,2023-10-05,Routine,Pass,None,No
INSP_010023,SPSV_02465,2023-08-17,Routine,Pass,None,No
INSP_010024,SPSV_04353,2024-04-19,Routine,Pass,None,No
INSP_010025,SPSV_02103,2025-02-25,Routine,Pass,None,No
INSP_010026,SPSV_01162,2025-09-14,Routine,Pass,None,No
INSP_010027,SPSV_01631,2024-04-29,Complaint-Led,Pass,None,No
INSP_010028,SPSV_03197,2025-07-08,Complaint-Led,Pass,None,No
INSP_010029,SPSV_00024,2025-11-22,Follow-Up,Pass,None,No
INSP_010030,SPSV_00092,2023-11-30,Routine,Pass,None,No
INSP_010031,SPSV_00496,2025-02-04,Follow-Up,Pass,None,No
INSP_010032,SPSV_03436,2024-01-10,Follow-Up,Pass,None,No
INSP_010033,SPSV_02611,2024-04-12,Routine,Pass,None,No
INSP_010034,SPSV_04014,2024-03-01,Routine,Pass,None,No
INSP_010035,SPSV_02760,2025-01-14,Routine,Pass,None,No
INSP_010036,SPSV_03731,2022-03-09,Routine,Pass,None,No
INSP_010037,SPSV_04475,2023-08-31,Follow-Up,Pass,None,No
INSP_010038,SPSV_02767,2023-10-31,Targeted,Pass,none,No
INSP_010039,SPSV_04529,2022-08-18,Routine,Pass,None,No
INSP_010040,SPSV_01116,2022-01-23,Routine,Pass,None,No
INSP_010041,SPSV_00311,2023-03-04,Routine,Pass,None,No
INSP_010042,SPSV_02094,2024-08-26,Complaint-Led,Pass,None,No
INSP_010043,SPSV_04858,2022-11-03,Complaint-Led,Pass,None,No
INSP_010044,SPSV_04068,2025-02-15,Routine,Pass,None,No
INSP_010045,SPSV_02272,2022-02-18,Routine,Pass,None,No
INSP_010046,SPSV_04502,2024-10-11,Routine,Pass,None,No
INSP_010047,SPSV_02366,2024-09-17,Routine,Fail,Documentation,Yes
INSP_010048,SPSV_01221,2023-01-10,Routine,Pass,None,No
INSP_010049,SPSV_01866,2025-07-18,Follow-Up,Pass,None,No
INSP_010050,SPSV_04084,2023-03-26,Routine,Pass,None,No
INSP_010051,SPSV_00663,2023-10-07,Routine,Fail,Safety,Yes
INSP_010052,SPSV_01924,2025-06-13,Routine,Pass,None,No
INSP_010053,SPSV_03371,2023-09-18,Routine,Fail,Documentation,Yes
INSP_010054,SPSV_01062,2025-04-17,Routine,Pass,None,No
INSP_010055,SPSV_03353,2025-06-07,Routine,Pass,None,No
INSP_010056,SPSV_01434,2022-11-19,Routine,Fail,Safety,Yes
INSP_010057,SPSV_04647,2022-06-15,Routine,Pass,None,No
INSP_010058,SPSV_02104,2024-10-26,Complaint-Led,Fail,Insurance,No
INSP_010059,SPSV_04019,2022-03-23,Follow-Up,Pass,None,No
INSP_010060,SPSV_02917,2025-02-02,Targeted,,Safety,No
INSP_010061,SPSV_04208,2022-04-29,Targeted,Pass,None,No
INSP_010062,SPSV_03436,2024-09-06,Routine,Fail,Documentation,No
INSP_010063,SPSV_04244,2022-03-19,Routine,Pass,None,No
INSP_010064,SPSV_01332,2023-06-08,Targeted,Pass,None,No
INSP_010065,SPSV_02594,2023-06-04,Routine,Pass,None,No
INSP_010066,SPSV_01325,2024-06-16,Targeted,Pass,None,No
INSP_010067,SPSV_04877,2025-11-08,Routine,Pass,None,No
INSP_010068,SPSV_00059,2023-03-20,Routine,Pass,None,No
INSP_010069,SPSV_02553,2025-03-02,Routine,Pass,None,No
INSP_010070,SPSV_04551,2022-11-11,Targeted,Pass,None,No
INSP_010071,SPSV_00378,2022-01-09,Routine,Fail,Documentation,Yes
INSP_010072,SPSV_04653,2023-02-13,Routine,Pass,None,No
INSP_010073,SPSV_01230,2023-08-04,Routine,Pass,None,No
INSP_010074,SPSV_00753,2024-06-13,Routine,Pass,None,No
INSP_010075,SPSV_01434,2024-09-11,Routine,Pass,None,No
INSP_010076,SPSV_04976,2024-03-28,Routine,,None,No
INSP_010077,SPSV_03196,2022-12-22,Targeted,Pass,None,No
INSP_010078,SPSV_04412,2024-09-28,Complaint-Led,Pass,None,No
INSP_010079,SPSV_01537,2023-01-18,Targeted,Fail,Safety,Yes
INSP_010080,SPSV_01723,2022-01-28,Complaint-Led,Fail,Documentation,Yes
INSP_010081,SPSV_00606,2023-09-24,Complaint-Led,Fail,Safety,Yes
INSP_010082,SPSV_04137,2022-02-17,Routine,Fail,Documentation,Yes
INSP_010083,SPSV_03589,2024-03-19,Routine,Pass,None,No
INSP_010084,SPSV_04440,2022-08-09,Complaint-Led,Fail,Documentation,Yes
INSP_010085,SPSV_04774,2024-05-19,Routine,Pass,None,No
INSP_010086,SPSV_03778,2025-03-21,Routine,Pass,None,No
INSP_010087,SPSV_00659,2023-09-26,Routine,Pass,None,No
INSP_010088,SPSV_02726,2024-03-04,Routine,Pass,None,No
INSP_010089,SPSV_01461,2022-12-10,Routine,Fail,Other,No
INSP_010090,SPSV_01358,2023-01-01,Routine,Fail,Safety,Yes
INSP_010091,SPSV_00860,2025-10-11,Routine,Pass,None,No
INSP_010092,SPSV_02722,2022-09-27,Routine,Fail,Accessibility,No
INSP_010093,SPSV_04996,2023-01-01,Follow-Up,Pass,None,No
INSP_010094,SPSV_03133,2025-01-23,Routine,Pass,None,No
INSP_010095,SPSV_01881,2023-07-28,Follow-Up,Pass,None,No
INSP_010096,SPSV_03573,2024-10-29,Targeted,Pass,None,No
INSP_010097,SPSV_02295,2022-09-15,Complaint-Led,Fail,Other,Yes
INSP_010098,SPSV_03014,2023-04-25,Follow-Up,Pass,None,No
INSP_010099,SPSV_00732,2024-04-12,Routine,Pass,None,No
INSP_010100,SPSV_02406,2023-12-09,Follow-Up,Fail,Safety,Yes
INSP_010101,SPSV_00393,2023-04-18,Complaint-Led,Pass,None,No
INSP_010102,SPSV_00692,2025-04-11,Routine,Pass,None,No
INSP_010103,SPSV_02386,2022-05-26,Routine,Fail,Safety,No
INSP_010104,SPSV_04087,2024-06-04,Routine,Pass,None,No
INSP_010105,SPSV_02902,2022-01-26,Routine,Fail,Documentation,Yes
INSP_010106,SPSV_03233,2022-01-13,Targeted,Pass,None,No
INSP_010107,SPSV_00612,2022-07-23,Routine,Pass,None,No
INSP_010108,SPSV_01443,2022-03-23,Targeted,Fail,Insurance,No
INSP_010109,SPSV_04687,2022-05-09,Routine,Fail,Documentation,No
INSP_010110,SPSV_03169,2025-04-30,Routine,Pass,None,No
INSP_010111,SPSV_02914,2024-08-09,Targeted,Pass,None,No
INSP_010112,SPSV_04262,2024-10-22,Routine,Pass,None,No
INSP_010113,SPSV_04033,2023-04-16,Routine,Pass,None,No
INSP_010114,SPSV_01590,2023-04-07,Targeted,Pass,None,No
INSP_010115,SPSV_00159,2025-10-06,Targeted,Pass,None,No
INSP_010116,SPSV_01073,2023-01-31,Routine,Pass,None,No
INSP_010117,SPSV_02710,2025-06-11,Complaint-Led,Pass,None,No
INSP_010118,SPSV_04320,2024-02-13,Routine,Pass,None,No
INSP_010119,SPSV_02241,2022-01-28,Routine,Pass,None,No
INSP_010120,SPSV_00105,2022-02-01,Routine,Pass,None,No
INSP_010121,SPSV_00962,2024-12-15,Follow-Up,Pass,None,No
INSP_010122,SPSV_00281,2022-06-27,Routine,Fail,Insurance,Yes
INSP_010123,SPSV_04117,2024-07-08,Routine,Pass,None,No
INSP_010124,SPSV_03557,2023-03-20,Targeted,Fail,Safety,Yes
INSP_010125,SPSV_02689,2025-01-06,Follow-Up,Pass,None,No
INSP_010126,SPSV_01440,2024-03-08,Routine,Pass,None,No
INSP_010127,SPSV_03657,2022-12-07,Routine,Fail,Documentation,Yes
INSP_010128,SPSV_00174,2024-01-21,Routine,Pass,None,No
INSP_010129,SPSV_04849,2023-01-07,Routine,Pass,None,No
INSP_010130,SPSV_04357,2024-05-08,Complaint-Led,Fail,Insurance,Yes
INSP_010131,SPSV_00168,2024-04-06,Routine,Fail,Safety,Yes
INSP_010132,SPSV_03217,2024-07-25,Targeted,Fail,Insurance,Yes
INSP_010133,SPSV_00565,2024-01-31,Follow-Up,Pass,None,No
INSP_010134,SPSV_04317,2025-04-30,Follow-Up,Pass,None,No
INSP_010135,SPSV_02668,2024-11-26,Routine,Pass,None,No
INSP_010136,SPSV_01363,2024-01-01,Routine,Fail,Accessibility,Yes
INSP_010137,SPSV_00872,2022-06-04,Follow-Up,Pass,None,No
INSP_010138,SPSV_04893,2024-10-17,Routine,Pass,None,No
INSP_010139,SPSV_03660,2024-03-06,Routine,Pass,None,No
INSP_010140,SPSV_01131,2024-11-25,Routine,Pass,None,No
INSP_010141,SPSV_04651,2023-09-16,Routine,Fail,Accessibility,Yes
INSP_010142,SPSV_03807,2024-08-16,Routine,Pass,None,No
INSP_010143,SPSV_03966,2025-06-16,Routine,Pass,None,No
INSP_010144,SPSV_04324,2022-06-26,Targeted,Pass,None,No
INSP_010145,SPSV_01120,2025-08-14,Follow-Up,Pass,None,No
INSP_010146,SPSV_00498,2024-01-14,Routine,Pass,None,No
INSP_010147,SPSV_01025,2025-08-11,Targeted,Pass,None,No
INSP_010148,SPSV_02227,2024-10-09,Targeted,Pass,None,No
INSP_010149,SPSV_02209,2023-10-14,Routine,Pass,None,No
INSP_010150,SPSV_01962,2023-10-09,Routine,Pass,None,No
INSP_010151,SPSV_00310,2022-03-16,Follow-Up,Pass,None,No
INSP_010152,SPSV_02093,2025-12-29,Routine,Pass,None,No
INSP_010153,SPSV_01691,2023-11-15,Routine,Pass,None,No
INSP_010154,SPSV_03100,2022-05-08,Routine,Pass,None,No
INSP_010155,SPSV_00212,2023-12-17,Complaint-Led,Fail,Safety,Yes
INSP_010156,SPSV_01882,2023-11-04,Targeted,Fail,Insurance,No
INSP_010157,SPSV_03077,2024-09-16,Targeted,Fail,Safety,No
INSP_010158,SPSV_01547,2023-12-01,Routine,Fail,Documentation,No
INSP_010159,SPSV_02389,2023-05-31,Routine,Pass,None,No
INSP_010160,SPSV_00200,2022-03-28,Follow-Up,Pass,None,No
INSP_010161,SPSV_02714,2023-10-31,Routine,Pass,None,No
INSP_010162,SPSV_03260,2024-12-26,Targeted,Pass,None,No
INSP_010163,SPSV_04398,2023-03-30,Targeted,Pass,None,No
INSP_010164,SPSV_04236,2022-02-22,Routine,Pass,None,No
INSP_010165,SPSV_04843,2022-01-04,Routine,Pass,None,No
INSP_010166,SPSV_04109,2023-05-14,Targeted,Pass,None,No
INSP_010167,SPSV_00372,2022-02-10,Targeted,Fail,Safety,Yes
INSP_010168,SPSV_03421,2022-10-05,Follow-Up,Pass,None,No
INSP_010169,SPSV_01013,2025-06-05,Routine,Fail,Documentation,Yes
INSP_010170,SPSV_02150,2023-11-17,Routine,Fail,Safety,No
INSP_010171,SPSV_01417,2025-02-04,Follow-Up,Pass,None,No
INSP_010172,SPSV_01668,2025-10-01,Routine,Pass,None,No
INSP_010173,SPSV_04970,2024-04-06,Targeted,Pass,None,No
INSP_010174,SPSV_03451,2022-11-23,Follow-Up,Pass,None,No
INSP_010175,SPSV_01079,2025-11-14,Complaint-Led,Pass,None,No
INSP_010176,SPSV_01337,2024-06-06,Follow-Up,Fail,Insurance,No
INSP_010177,SPSV_03257,2024-04-03,Targeted,Fail,Documentation,Yes
INSP_010178,SPSV_02471,2025-05-25,Routine,Pass,None,No
INSP_010179,SPSV_04764,2025-11-26,Targeted,Pass,None,No
INSP_010180,SPSV_04762,2023-04-23,Routine,Fail,Safety,Yes
INSP_010181,SPSV_00505,2025-12-19,Follow-Up,Pass,None,No
INSP_010182,SPSV_01637,2023-11-24,Routine,Pass,None,No
INSP_010183,SPSV_04450,2025-12-03,Routine,Pass,None,No
INSP_010184,SPSV_03145,2023-12-24,Targeted,Pass,None,No
INSP_010185,SPSV_04079,2022-02-14,Routine,Pass,None,No
INSP_010186,SPSV_04269,2022-02-22,Routine,Fail,Insurance,Yes
INSP_010187,SPSV_01376,2024-08-07,Routine,Fail,Insurance,Yes
INSP_010188,SPSV_01170,2025-03-08,Routine,Pass,None,No
INSP_010189,SPSV_00995,2022-12-19,Follow-Up,Pass,None,No
INSP_010190,SPSV_00388,2022-11-17,Routine,Fail,Documentation,Yes
INSP_010191,SPSV_04130,2024-01-03,Routine,Pass,None,No
INSP_010192,SPSV_00304,2023-07-30,Routine,Pass,None,No
INSP_010193,SPSV_00083,2023-08-27,Routine,Pass,None,No
INSP_010194,SPSV_00484,2024-10-20,Routine,Fail,Documentation,Yes
INSP_010195,SPSV_03369,2024-08-24,Routine,Fail,Other,No
INSP_010196,SPSV_01430,2024-05-07,Follow-Up,Pass,None,No
INSP_010197,SPSV_00367,2024-02-02,Follow-Up,Pass,None,No
INSP_010198,SPSV_02368,2022-10-23,Routine,Pass,None,No
INSP_010199,SPSV_02097,2022-05-30,Targeted,Pass,None,No
INSP_010200,SPSV_02319,2024-04-27,Complaint-Led,Pass,None,No
INSP_010201,SPSV_03716,2024-01-03,Routine,Pass,None,No
INSP_010202,SPSV_03720,2023-07-25,Follow-Up,Pass,None,No
INSP_010203,SPSV_00479,2024-10-03,Routine,Pass,None,No
INSP_010204,SPSV_01923,2022-10-07,Follow-Up,Fail,Documentation,Yes
INSP_010205,SPSV_02791,2022-12-27,Routine,Pass,None,No
INSP_010206,SPSV_01927,2025-02-22,Follow-Up,Pass,None,No
INSP_010207,SPSV_00212,2024-03-31,Routine,Pass,None,No
INSP_010208,SPSV_03594,2024-02-17,Routine,Pass,None,No
INSP_010209,SPSV_02128,2024-04-24,Targeted,Pass,None,No
INSP_010210,SPSV_00112,2024-03-31,Routine,Pass,None,No
INSP_010211,SPSV_03866,2022-07-30,Follow-Up,Fail,Safety,Yes
INSP_010212,SPSV_00278,2024-04-14,Follow-Up,Pass,None,No
INSP_010213,SPSV_02560,2025-11-07,Targeted,Fail,Safety,Yes
INSP_010214,SPSV_01594,2024-03-23,Routine,Pass,None,No
INSP_010215,SPSV_01852,2025-08-23,Complaint-Led,Pass,None,No
INSP_010216,SPSV_00167,2025-09-26,Targeted,Pass,None,No
INSP_010217,SPSV_04995,2022-04-04,Routine,Fail,Safety,No
INSP_010218,SPSV_01432,2024-03-11,Targeted,Pass,None,No
INSP_010219,SPSV_01463,2024-01-18,Targeted,Fail,Insurance,Yes
INSP_010220,SPSV_00514,2025-11-27,Targeted,Pass,None,No
INSP_010221,SPSV_03780,2024-08-15,Routine,Pass,None,No
INSP_010222,SPSV_00407,2025-04-27,Targeted,Pass,None,No
INSP_010223,SPSV_03131,2022-05-06,Routine,Pass,None,No
INSP_010224,SPSV_02617,2022-09-28,Targeted,Fail,Other,Yes
INSP_010225,SPSV_00983,2025-08-10,Complaint-Led,Pass,None,No
INSP_010226,SPSV_00712,2024-02-13,Routine,Pass,None,No
INSP_010227,SPSV_04297,2024-02-03,Targeted,Pass,None,No
INSP_010228,SPSV_03659,2023-08-26,Follow-Up,Pass,None,No
INSP_010229,SPSV_02285,2023-04-16,Routine,Pass,None,No
INSP_010230,SPSV_02527,2022-06-05,Routine,Pass,None,No
INSP_010231,SPSV_01537,2023-10-31,Routine,Pass,None,No
INSP_010232,SPSV_01891,2023-03-10,Follow-Up,Fail,Safety,No
INSP_010233,SPSV_00958,2022-06-05,Follow-Up,Pass,None,No
INSP_010234,SPSV_03983,2024-10-27,Routine,Pass,None,No
INSP_010235,SPSV_04615,2022-04-27,Routine,Pass,None,No
INSP_010236,SPSV_02460,2022-02-06,Routine,Pass,None,No
INSP_010237,SPSV_00752,2024-07-10,Routine,Fail,Safety,Yes
INSP_010238,SPSV_03928,2022-01-23,Routine,Pass,None,No
INSP_010239,SPSV_04068,2022-06-05,Routine,Fail,Insurance,Yes
INSP_010240,SPSV_03622,2024-04-17,Routine,Pass,None,No
INSP_010241,SPSV_04798,2023-06-16,Targeted,Pass,None,No
INSP_010242,SPSV_03843,2023-10-17,Targeted,Pass,None,No
INSP_010243,SPSV_00012,2023-10-17,Targeted,Pass,None,No
INSP_010244,SPSV_03831,2025-01-19,Follow-Up,Pass,None,No
INSP_010245,SPSV_04268,2022-05-14,Follow-Up,Pass,None,No
INSP_010246,SPSV_03599,2022-04-08,Targeted,Pass,None,No
INSP_010247,SPSV_03446,2022-05-29,Routine,Pass,None,No
INSP_010248,SPSV_04407,2023-11-14,Routine,Pass,None,No
INSP_010249,SPSV_01119,2022-01-19,Routine,Pass,None,No
INSP_010250,SPSV_02005,2024-10-25,Targeted,Fail,Other,Yes
INSP_010251,SPSV_00338,2022-03-22,Routine,Pass,None,No
INSP_010252,SPSV_04016,2023-02-07,Targeted,Pass,None,No
INSP_010253,SPSV_01798,2025-04-26,Routine,Pass,None,No
INSP_010254,SPSV_00064,2022-08-20,Routine,Pass,None,No
INSP_010255,SPSV_00721,2024-03-22,Routine,Pass,None,No
INSP_010256,SPSV_02059,2024-11-19,Targeted,Pass,None,No
INSP_010257,SPSV_04887,2024-11-19,Complaint-Led,Fail,Insurance,Yes
INSP_010258,SPSV_01337,2025-09-11,Routine,Pass,None,No
INSP_010259,SPSV_03654,2025-02-23,Routine,Fail,safety,Yes
INSP_010260,SPSV_02418,2024-03-06,Targeted,Pass,None,No
INSP_010261,SPSV_00080,2024-12-24,Targeted,Pass,None,No
INSP_010262,SPSV_04061,2025-05-31,Targeted,Pass,None,No
INSP_010263,SPSV_01053,2023-07-02,Routine,Pass,None,No
INSP_010264,SPSV_03068,2022-02-02,Follow-Up,Pass,None,No
INSP_010265,SPSV_03754,2022-01-21,Routine,Pass,None,No
INSP_010266,SPSV_01692,2025-10-29,Complaint-Led,Pass,None,No
INSP_010267,SPSV_02322,2023-05-31,Routine,Pass,None,No
INSP_010268,SPSV_02992,2022-11-01,Routine,Pass,None,No
INSP_010269,SPSV_02289,2024-09-27,Routine,Pass,None,No
