Complaint_ID,Licence_ID,Complaint_Type,Date_Received,Resolved,Days_To_Resolution,Escalated
CMP_009350,SPSV_02642,Conduct,2025-04-22,Yes,16.0,No
CMP_009351,SPSV_01420,Vehicle Safety,2023-01-23,Yes,7.0,No
CMP_009352,SPSV_01917,Conduct,2025-12-21,Yes,8.0,No
CMP_009353,SPSV_04839,Accessibility,2022-12-10,Yes,22.0,No
CMP_009354,SPSV_00625,Other,2024-05-07,Yes,12.0,No
CMP_009355,SPSV_04302,Conduct,2023-01-11,Yes,30.0,No
CMP_009356,SPSV_02884,Overcharging,2025-09-05,Yes,17.0,No
CMP_009357,SPSV_01373,Overcharging,2023-03-23,Yes,18.0,No
CMP_009358,SPSV_01497,Overcharging,2024-07-08,No,,Yes
CMP_009359,SPSV_03857,Overcharging,2023-08-19,Yes,38.0,No
CMP_009360,SPSV_04678,No Show,2025-02-16,No,,Yes
CMP_009361,SPSV_01124,Other,2025-12-02,Yes,6.0,No
CMP_009362,SPSV_01843,Accessibility,2022-07-12,Yes,3.0,No
CMP_009363,SPSV_01548,Refusal of Hire,2022-05-06,Yes,12.0,Yes
CMP_009364,SPSV_00570,Vehicle Safety,2022-09-13,Yes,13.0,No
CMP_009365,SPSV_01115,Other,2022-04-05,Yes,27.0,No
CMP_009366,SPSV_03983,Vehicle Safety,2022-06-25,Yes,8.0,No
CMP_009367,SPSV_01026,Conduct,2025-11-14,Yes,23.0,No
CMP_009368,SPSV_04725,Overcharging,2023-02-08,No,,No
CMP_009369,SPSV_04024,Refusal of Hire,2022-12-06,Yes,NA,No
CMP_009370,SPSV_00381,No Show,2024-01-22,Yes,45.0,No
CMP_009371,SPSV_04291,Vehicle Safety,2024-08-17,Yes,23.0,No
CMP_009372,SPSV_02359,Other,2023-08-04,No,,No
CMP_009373,SPSV_02411,Vehicle Safety,2025-07-22,Yes,8.0,No
CMP_009374,SPSV_03329,Conduct,2024-02-14,Yes,32.0,No
CMP_009375,SPSV_01181,Overcharging,2025-11-12,Yes,16.0,No
CMP_009376,SPSV_02252,Vehicle Safety,2022-01-28,Yes,37.0,No
CMP_009377,SPSV_01363,Conduct,2024-03-19,No,,No
CMP_009378,SPSV_00768,Vehicle Safety,2024-03-15,Yes,26.0,No
CMP_009379,SPSV_03233,Overcharging,2023-12-26,Yes,7.0,No
CMP_009380,SPSV_01846,Vehicle Safety,2025-10-08,Yes,10.0,No
CMP_009381,SPSV_01710,Other,2023-07-01,Yes,31.0,No
CMP_009382,SPSV_04726,Conduct,2025-03-14,Yes,19.0,No
CMP_009383,SPSV_02206,Refusal of Hire,2024-07-28,Yes,20.0,No
CMP_009384,SPSV_01703,Vehicle Safety,2022-06-16,Yes,15.0,No
CMP_009385,SPSV_03809,Overcharging,2025-11-03,Yes,11.0,No
CMP_009386,SPSV_02150,Overcharging,2025-10-22,No,,No
CMP_009387,SPSV_04670,Overcharging,2023-07-02,No,,No
CMP_009388,SPSV_00401,Overcharging,2024-09-29,No,,Yes
CMP_009389,SPSV_03402,Overcharging,2023-07-18,No,,No
CMP_009390,SPSV_00595,Overcharging,2023-01-07,Yes,37.0,No
CMP_009391,SPSV_04080,Overcharging,2024-09-19,Yes,32.0,No
CMP_009392,SPSV_00191,Vehicle Safety,2023-01-21,No,,No
CMP_009393,SPSV_02742,Refusal of Hire,2023-06-16,Yes,27.0,No
CMP_009394,SPSV_04719,Conduct,2022-10-20,No,,No
CMP_009395,SPSV_04846,Vehicle Safety,2022-07-11,Yes,16.0,No
CMP_009396,SPSV_00037,No Show,2024-03-29,Yes,21.0,No
CMP_009397,SPSV_01099,Vehicle Safety,2025-12-18,Yes,9.0,No
CMP_009398,SPSV_03847,Other,2023-05-30,No,,No
CMP_009399,SPSV_01598,Overcharging,2025-11-17,Yes,24.0,No
CMP_009400,SPSV_03867,Overcharging,2022-11-30,Yes,68.0,No
CMP_009401,SPSV_04068,Accessibility,2022-12-18,Yes,4.0,No
CMP_009402,SPSV_02326,Conduct,2023-11-15,Yes,25.0,No
CMP_009403,SPSV_01724,Overcharging,2023-10-14,Yes,7.0,No
CMP_009404,SPSV_00111,Conduct,2024-02-01,Yes,7.0,No
CMP_009405,SPSV_02633,Conduct,2023-12-20,Yes,12.0,No
CMP_009406,SPSV_02411,Overcharging,2025-04-25,Yes,9.0,No
CMP_009407,SPSV_04883,Overcharging,2025-09-25,Yes,3.0,No
CMP_009408,SPSV_00266,Overcharging,2023-04-20,Yes,25.0,No
CMP_009409,SPSV_00034,No Show,2024-11-21,Yes,4.0,No
CMP_009410,SPSV_04419,Refusal of Hire,2022-02-09,No,,No
CMP_009411,SPSV_02194,Other,2024-04-19,Yes,13.0,No
CMP_009412,SPSV_00254,Accessibility,2023-12-25,No,,Yes
CMP_009413,SPSV_04391,Other,2023-01-24,Yes,6.0,No
CMP_009414,SPSV_00517,Conduct,2023-03-03,No,,No
CMP_009415,SPSV_04637,Conduct,2023-12-26,Yes,12.0,No
CMP_009416,SPSV_02363,Overcharging,2024-10-31,Yes,9.0,No
CMP_009417,SPSV_04610,Conduct,2022-03-09,Yes,11.0,No
CMP_009418,SPSV_02227,Overcharging,2023-01-06,No,,No
CMP_009419,SPSV_00687,Conduct,2022-06-01,No,,Yes
CMP_009420,SPSV_01427,Conduct,2023-02-15,Yes,10.0,No
CMP_009421,SPSV_02932,Vehicle Safety,2025-11-16,Yes,12.0,No
CMP_009422,SPSV_01770,Vehicle Safety,2022-05-02,Yes,NA,No
CMP_009423,SPSV_01538,No Show,2024-06-19,Yes,7.0,No
CMP_009424,SPSV_04583,Refusal of Hire,2025-11-30,Yes,9.0,No
CMP_009425,SPSV_03510,Accessibility,2023-03-05,Yes,7.0,No
CMP_009426,SPSV_01319,Other,2024-06-14,Yes,8.0,No
CMP_009427,SPSV_02786,Accessibility,2022-04-04,No,,No
CMP_009428,SPSV_01953,Vehicle Safety,2024-02-03,Yes,4.0,No
CMP_009429,SPSV_01385,Refusal of Hire,2024-11-12,Yes,3.0,Yes
CMP_009430,SPSV_04611,Refusal of Hire,2024-10-12,Yes,5.0,No
CMP_009431,SPSV_00181,No Show,2024-12-27,Yes,15.0,No
CMP_009432,SPSV_00537,Other,2024-07-29,No,,Yes
CMP_009433,SPSV_02901,Conduct,2023-04-08,Yes,42.0,No
CMP_009434,SPSV_00249,Refusal of Hire,2024-04-16,Yes,13.0,No
CMP_009435,SPSV_02775,Conduct,2024-09-16,Yes,20.0,No
CMP_009436,SPSV_01104,Vehicle Safety,2022-06-09,Yes,17.0,No
CMP_009437,SPSV_01227,Vehicle Safety,2025-06-08,Yes,9.0,Yes
CMP_009438,SPSV_02709,Refusal of Hire,2022-10-25,Yes,7.0,No
CMP_009439,SPSV_01641,Conduct,2022-09-25,Yes,17.0,No
CMP_009440,SPSV_01642,Overcharging,2022-01-28,Yes,5.0,No
CMP_009441,SPSV_00168,Conduct,2024-11-24,No,,No
CMP_009442,SPSV_00423,Refusal of Hire,2022-07-22,No,,No
CMP_009443,SPSV_03200,Conduct,2024-11-04,Yes,9.0,No
CMP_009444,SPSV_02608,Conduct,2022-12-09,Yes,8.0,No
CMP_009445,SPSV_01257,No Show,2024-04-25,Yes,5.0,No
CMP_009446,SPSV_03229,Other,2022-11-01,No,,Yes
CMP_009447,SPSV_00547,Accessibility,2022-10-18,Yes,9.0,No
CMP_009448,SPSV_03996,Other,2022-11-14,No,,No
CMP_009449,SPSV_04423,Overcharging,2022-07-13,No,,No
CMP_009450,SPSV_00809,Other,2024-06-06,No,,Yes
CMP_009451,SPSV_01105,Refusal of Hire,2024-12-01,Yes,33.0,Yes
CMP_009452,SPSV_00253,Overcharging,2024-11-05,No,,Yes
CMP_009453,SPSV_00925,No Show,2022-11-07,Yes,25.0,No
CMP_009454,SPSV_02466,Conduct,2023-12-20,No,,Yes
CMP_009455,SPSV_04634,Vehicle Safety,2024-11-27,Yes,17.0,No
CMP_009456,SPSV_04230,No Show,2025-03-14,No,,No
CMP_009457,SPSV_00060,Conduct,2022-01-26,Yes,10.0,No
CMP_009458,SPSV_04646,Vehicle Safety,2025-10-08,No,,No
CMP_009459,SPSV_00583,Other,2022-06-16,Yes,21.0,No
CMP_009460,SPSV_00150,Refusal of Hire,2023-10-30,No,,No
CMP_009461,SPSV_04595,Refusal of Hire,2022-08-20,Yes,3.0,No
CMP_009462,SPSV_00229,Overcharging,2025-02-09,Yes,13.0,No
CMP_009463,SPSV_04608,Overcharging,2025-09-06,Yes,17.0,No
CMP_009464,SPSV_04279,Refusal of Hire,2022-10-28,Yes,19.0,No
CMP_009465,SPSV_01455,Other,2023-09-12,No,,No
CMP_009466,SPSV_00950,Other,2022-04-20,Yes,38.0,No
CMP_009467,SPSV_03564,Conduct,2025-03-07,Yes,16.0,Yes
CMP_009468,SPSV_03471,Vehicle Safety,2025-08-01,Yes,10.0,No
CMP_009469,SPSV_04431,Conduct,2024-10-23,Yes,16.0,No
CMP_009470,SPSV_00735,Vehicle Safety,2023-06-17,Yes,37.0,No
CMP_009471,SPSV_02280,Conduct,2025-10-20,Yes,27.0,No
CMP_009472,SPSV_03405,Other,2024-05-07,Yes,15.0,No
CMP_009473,SPSV_02235,Accessibility,2023-07-18,Yes,16.0,No
CMP_009474,SPSV_01459,Overcharging,2022-12-23,Yes,8.0,No
CMP_009475,SPSV_03442,No Show,2023-12-01,Yes,21.0,No
CMP_009476,SPSV_00485,Conduct,2024-04-02,No,,No
CMP_009477,SPSV_03168,Vehicle Safety,2023-11-28,Yes,11.0,No
CMP_009478,SPSV_01024,Overcharging,2025-04-30,Yes,20.0,No
CMP_009479,SPSV_01110,Conduct,2024-08-31,Yes,34.0,No
CMP_009480,SPSV_01247,Overcharging,2024-04-25,Yes,6.0,No
CMP_009481,SPSV_02427,No Show,2024-05-07,Yes,13.0,No
CMP_009482,SPSV_02747,Refusal of Hire,2024-07-31,No,,No
CMP_009483,SPSV_03887,Conduct,2022-11-04,Yes,13.0,Yes
CMP_009484,SPSV_02494,Conduct,2022-09-01,Yes,19.0,No
CMP_009485,SPSV_04483,Conduct,2023-09-28,No,,Yes
CMP_009486,SPSV_01163,Overcharging,2023-01-16,Yes,12.0,No
CMP_009487,SPSV_01124,Conduct,2022-11-21,Yes,11.0,No
CMP_009488,SPSV_02499,Accessibility,2023-09-14,Yes,21.0,No
CMP_009489,SPSV_03542,Accessibility,2025-03-08,No,,No
CMP_009490,SPSV_01812,Other,2025-02-10,No,,Yes
CMP_009491,SPSV_00289,Conduct,2025-03-24,Yes,37.0,No
CMP_009492,SPSV_01368,Conduct,2025-02-09,Yes,16.0,No
CMP_009493,SPSV_00424,Overcharging,2022-04-18,No,,No
CMP_009494,SPSV_04794,No Show,2022-12-17,No,,No
CMP_009495,SPSV_01716,Vehicle Safety,2022-07-30,Yes,13.0,No
CMP_009496,SPSV_04275,Vehicle Safety,2023-01-02,Yes,17.0,No
CMP_009497,SPSV_04160,Vehicle Safety,2022-11-25,No,,No
CMP_009498,SPSV_03245,Other,2023-08-15,Yes,10.0,No
CMP_009499,SPSV_00442,Overcharging,2022-05-11,Yes,11.0,No
CMP_009500,SPSV_04557,No Show,2024-02-27,yes,16.0,Yes
CMP_009501,SPSV_01738,Overcharging,2022-11-16,Yes,31.0,No
CMP_009502,SPSV_01650,Other,2022-09-23,Yes,22.0,No
CMP_009503,SPSV_00910,Vehicle Safety,2022-11-18,Yes,10.0,No
CMP_009504,SPSV_03353,Conduct,2025-04-03,Yes,21.0,No
CMP_009505,SPSV_02815,Conduct,2024-02-28,No,,No
CMP_009506,SPSV_04348,No Show,2022-11-21,No,,Yes
CMP_009507,SPSV_03885,Vehicle Safety,2024-05-17,No,,No
CMP_009508,SPSV_02562,Overcharging,2022-07-18,Yes,18.0,No
CMP_009509,SPSV_00413,Vehicle Safety,2023-06-29,Yes,21.0,No
CMP_009510,SPSV_01758,Accessibility,2022-07-21,Yes,27.0,No
CMP_009511,SPSV_01841,Vehicle Safety,2024-07-27,Yes,18.0,No
CMP_009512,SPSV_03560,Other,2022-01-18,Yes,18.0,Yes
CMP_009513,SPSV_01327,Vehicle Safety,2022-12-26,No,,Yes
CMP_009514,SPSV_01398,Vehicle Safety,2025-03-20,Yes,10.0,No
CMP_009515,SPSV_00599,No Show,2025-09-18,Yes,30.0,No
CMP_009516,SPSV_04478,No Show,2024-12-11,Yes,24.0,No
CMP_009517,SPSV_02971,Vehicle Safety,2024-03-07,Yes,18.0,No
CMP_009518,SPSV_01330,Conduct,2024-07-14,Yes,22.0,No
CMP_009519,SPSV_04916,Overcharging,2025-10-15,No,,No
CMP_009520,SPSV_01407,Overcharging,2024-04-19,Yes,16.0,No
CMP_009521,SPSV_02153,Conduct,2025-08-25,Yes,10.0,No
CMP_009522,SPSV_04078,Conduct,2023-08-16,No,,No
CMP_009523,SPSV_00542,Conduct,2024-01-29,Yes,31.0,No
CMP_009524,SPSV_00039,Refusal of Hire,2023-05-29,Yes,21.0,No
CMP_009525,SPSV_00446,Refusal of Hire,2025-11-21,Yes,10.0,No
CMP_009526,SPSV_03936,Conduct,2024-02-11,No,,No
CMP_009527,SPSV_02686,Overcharging,2025-12-04,Yes,8.0,No
CMP_009528,SPSV_02604,Conduct,2022-12-16,no,,Yes
CMP_009529,SPSV_00470,Refusal of Hire,2024-01-25,No,,Yes
CMP_009530,SPSV_04082,Accessibility,2022-10-23,No,,Yes
CMP_009531,SPSV_02798,Refusal of Hire,2024-10-03,Yes,57.0,No
CMP_009532,SPSV_01390,Conduct,2024-02-20,Yes,7.0,No
CMP_009533,SPSV_00125,Overcharging,2025-12-17,Yes,13.0,No
CMP_009534,SPSV_03070,Conduct,2025-08-28,No,,No
CMP_009535,SPSV_02320,Overcharging,2022-06-11,No,,No
CMP_009536,SPSV_04950,Conduct,2024-11-04,No,,No
CMP_009537,SPSV_00511,Conduct,2022-12-25,Yes,22.0,No
CMP_009538,SPSV_03780,No Show,2024-02-18,Yes,28.0,No
CMP_009539,SPSV_01789,Vehicle Safety,2024-08-05,Yes,19.0,No
CMP_009540,SPSV_00333,Refusal of Hire,2022-05-07,No,,Yes
CMP_009541,SPSV_03273,Overcharging,2025-09-25,No,,No
CMP_009542,SPSV_00458,Conduct,2023-07-26,No,,No
CMP_009543,SPSV_02594,No Show,2025-03-27,Yes,14.0,No
CMP_009544,SPSV_04266,Conduct,2024-06-17,No,,No
CMP_009545,SPSV_03917,Accessibility,2022-07-06,Yes,20.0,No
CMP_009546,SPSV_04509,Overcharging,2023-02-27,Yes,7.0,No
CMP_009547,SPSV_01137,No Show,2024-08-29,Yes,14.0,No
CMP_009548,SPSV_02500,Refusal of Hire,2022-05-27,Yes,12.0,No
CMP_009549,SPSV_00058,Conduct,2024-02-04,Yes,14.0,No
CMP_009550,SPSV_00327,Other,2022-04-16,Yes,17.0,No
CMP_009551,SPSV_00931,Vehicle Safety,2024-01-14,Yes,14.0,No
CMP_009552,SPSV_03300,Accessibility,2024-07-08,Yes,27.0,No
CMP_009553,SPSV_01277,Vehicle Safety,2025-08-26,Yes,30.0,Yes
CMP_009554,SPSV_04227,Conduct,2025-01-06,No,,Yes
CMP_009555,SPSV_00803,Vehicle Safety,2022-03-07,Yes,8.0,No
CMP_009556,SPSV_00122,Vehicle Safety,2025-05-27,No,,Yes
CMP_009557,SPSV_03931,Conduct,2022-04-11,No,,No
CMP_009558,SPSV_04550,Conduct,2022-05-13,Yes,18.0,No
CMP_009559,SPSV_01094,Refusal of Hire,2025-12-16,Yes,6.0,No
CMP_009560,SPSV_04724,Overcharging,2025-07-25,Yes,5.0,Yes
CMP_009561,SPSV_01991,Refusal of Hire,2023-06-04,Yes,32.0,Yes
CMP_009562,SPSV_00016,Other,2023-07-29,Yes,23.0,No
CMP_009563,SPSV_00554,No Show,2024-08-08,Yes,42.0,No
CMP_009564,SPSV_03041,Conduct,2024-08-19,Yes,19.0,No
CMP_009565,SPSV_02461,Conduct,2022-11-17,No,,Yes
CMP_009566,SPSV_03219,No Show,2024-11-18,Yes,4.0,No
CMP_009567,SPSV_03203,Vehicle Safety,2025-05-29,Yes,5.0,No
CMP_009568,SPSV_02749,Conduct,2022-11-05,Yes,16.0,Yes
CMP_009569,SPSV_02001,Other,2025-05-03,Yes,16.0,No
CMP_009570,SPSV_02761,Overcharging,2024-03-20,Yes,11.0,No
CMP_009571,SPSV_00784,Conduct,2022-08-10,Yes,12.0,No
CMP_009572,SPSV_02104,Vehicle Safety,2022-09-07,Yes,6.0,No
CMP_009573,SPSV_00727,Vehicle Safety,2024-10-17,Yes,23.0,No
CMP_009574,SPSV_00940,Overcharging,2025-12-23,Yes,14.0,No
CMP_009575,SPSV_03109,Conduct,2024-01-13,Yes,8.0,No
CMP_009576,SPSV_02093,Conduct,2022-11-07,Yes,22.0,No
CMP_009577,SPSV_00955,Refusal of Hire,2022-06-03,Yes,11.0,No
CMP_009578,SPSV_00719,Other,2023-01-27,Yes,13.0,No
CMP_009579,SPSV_00118,Other,2024-05-15,Yes,42.0,No
CMP_009580,SPSV_02333,Refusal of Hire,2022-09-20,Yes,16.0,No
CMP_009581,SPSV_00475,Conduct,2025-03-15,Yes,14.0,No
CMP_009582,SPSV_02285,Vehicle Safety,2024-05-05,Yes,7.0,No
CMP_009583,SPSV_03384,Vehicle Safety,2024-06-04,Yes,3.0,No
CMP_009584,SPSV_00569,Overcharging,2025-10-04,Yes,23.0,No
CMP_009585,SPSV_00116,Conduct,2025-11-21,Yes,22.0,No
CMP_009586,SPSV_04726,Conduct,2022-10-02,Yes,8.0,No
CMP_009587,SPSV_01493,Overcharging,2022-02-09,Yes,12.0,No
CMP_009588,SPSV_02181,Overcharging,2022-02-28,No,,Yes
CMP_009589,SPSV_03082,Vehicle Safety,2024-04-30,No,,No
CMP_009590,SPSV_03644,Overcharging,2022-06-25,Yes,11.0,No
CMP_009591,SPSV_01828,Other,2022-10-22,No,,Yes
CMP_009592,SPSV_02464,Overcharging,2023-02-05,No,,No
CMP_009593,SPSV_03993,Refusal of Hire,2022-09-05,No,,Yes
CMP_009594,SPSV_03658,Vehicle Safety,2023-01-17,Yes,7.0,No
CMP_009595,SPSV_00301,No Show,2024-09-12,Yes,9.0,No
CMP_009596,SPSV_03958,Conduct,2025-02-04,Yes,49.0,No
CMP_009597,SPSV_04281,No Show,2022-03-03,No,,Yes
CMP_009598,SPSV_04100,Other,2024-09-21,No,,Yes
CMP_009599,SPSV_03192,Conduct,2023-12-13,No,,No
CMP_009600,SPSV_00812,Overcharging,2025-05-27,Yes,31.0,No
CMP_009601,SPSV_00471,No Show,2025-11-07,Yes,28.0,No
CMP_009602,SPSV_04711,Conduct,2024-11-03,Yes,8.0,No
CMP_009603,SPSV_00761,Vehicle Safety,2024-06-04,Yes,19.0,No
CMP_009604,SPSV_03953,Accessibility,2024-03-05,Yes,12.0,No
CMP_009605,SPSV_00984,Refusal of Hire,2022-11-27,Yes,16.0,No
CMP_009606,SPSV_00539,Vehicle Safety,2023-06-15,No,,Yes
CMP_009607,SPSV_04767,Refusal of Hire,2022-11-30,Yes,8.0,No
CMP_009608,SPSV_03707,Accessibility,2023-06-11,no,,No
CMP_009609,SPSV_04385,Conduct,2022-09-06,Yes,37.0,No
CMP_009610,SPSV_00948,Vehicle Safety,2024-12-28,Yes,52.0,No
CMP_009611,SPSV_02977,Accessibility,2023-12-10,Yes,3.0,No
CMP_009612,SPSV_03247,Refusal of Hire,2023-04-17,Yes,4.0,No
CMP_009613,SPSV_04376,Conduct,2022-02-07,Yes,46.0,No
CMP_009614,SPSV_04659,Overcharging,2024-07-17,Yes,20.0,No
CMP_009615,SPSV_02176,Refusal of Hire,2022-11-20,Yes,11.0,No
CMP_009616,SPSV_04655,Conduct,2025-11-27,No,,No
CMP_009617,SPSV_02058,Other,2022-06-08,Yes,15.0,No
CMP_009618,SPSV_03331,Conduct,2024-08-30,No,,No
CMP_009619,SPSV_02052,Refusal of Hire,2025-11-15,No,,No
CMP_009620,SPSV_02297,Conduct,2024-06-24,Yes,16.0,No
CMP_009621,SPSV_00642,Accessibility,2022-12-18,Yes,24.0,No
CMP_009622,SPSV_03775,Conduct,2023-11-23,Yes,4.0,No
CMP_009623,SPSV_01143,Vehicle Safety,2022-04-22,Yes,8.0,No
CMP_009624,SPSV_04232,Refusal of Hire,2023-01-01,No,,Yes
CMP_009625,SPSV_04879,No Show,2024-11-16,Yes,90.0,No
CMP_009626,SPSV_00158,Accessibility,2022-11-22,No,,No
CMP_009627,SPSV_03615,Accessibility,2023-02-01,Yes,66.0,No
CMP_009628,SPSV_03689,Conduct,2023-06-11,Yes,16.0,No
CMP_009629,SPSV_01226,Overcharging,2025-06-20,Yes,20.0,No
CMP_009630,SPSV_02903,Conduct,2024-04-30,No,,No
CMP_009631,SPSV_01405,Conduct,2025-06-29,No,,No
CMP_009632,SPSV_03462,Refusal of Hire,2022-01-23,No,,No
CMP_009633,SPSV_00609,Overcharging,2024-02-28,No,,No
CMP_009634,SPSV_04395,Vehicle Safety,2023-11-13,No,,No
CMP_009635,SPSV_00108,Conduct,2023-08-08,Yes,13.0,No
CMP_009636,SPSV_03836,Conduct,2024-07-10,Yes,8.0,No
CMP_009637,SPSV_03968,Refusal of Hire,2022-06-21,No,,No
CMP_009638,SPSV_00217,Conduct,2023-10-13,No,,Yes
CMP_009639,SPSV_02145,Conduct,2023-10-02,No,,Yes
CMP_009640,SPSV_00073,No Show,2024-11-02,Yes,9.0,No
CMP_009641,SPSV_00641,Vehicle Safety,2023-01-31,Yes,19.0,No
CMP_009642,SPSV_03354,Refusal of Hire,2022-05-06,Yes,12.0,No
CMP_009643,SPSV_00452,Other,2024-04-11,Yes,6.0,No
CMP_009644,SPSV_03640,Refusal of Hire,2025-03-31,Yes,18.0,No
CMP_009645,SPSV_03797,Accessibility,2022-04-02,Yes,6.0,No
CMP_009646,SPSV_04943,Conduct,2022-05-29,No,,No
CMP_009647,SPSV_01402,Conduct,2024-08-14,Yes,6.0,No
CMP_009648,SPSV_04316,Overcharging,2022-09-02,No,,Yes
CMP_009649,SPSV_01569,Refusal of Hire,2023-05-17,Yes,9.0,No
CMP_009650,SPSV_03338,Other,2022-11-16,Yes,27.0,No
CMP_009651,SPSV_03585,Vehicle Safety,2023-12-23,Yes,4.0,No
CMP_009652,SPSV_01066,Vehicle Safety,2023-06-09,Yes,17.0,No
CMP_009653,SPSV_00354,Other,2025-11-19,Yes,7.0,No
CMP_009654,SPSV_00170,Conduct,2023-07-16,yes,9.0,No
CMP_009655,SPSV_01229,Conduct,2025-01-14,Yes,24.0,No
CMP_009656,SPSV_00916,Refusal of Hire,2024-05-25,No,,Yes
CMP_009657,SPSV_04501,Conduct,2022-07-12,Yes,14.0,No
CMP_009658,SPSV_00011,Accessibility,2024-10-10,No,,Yes
CMP_009659,SPSV_02675,Accessibility,2024-06-12,No,,Yes
CMP_009660,SPSV_00836,Conduct,2023-11-21,Yes,10.0,No
CMP_009661,SPSV_00787,Vehicle Safety,2025-04-17,Yes,14.0,No
CMP_009662,SPSV_02148,Other,2024-08-07,Yes,13.0,No
CMP_009663,SPSV_01203,Other,2022-06-19,Yes,8.0,No
CMP_009664,SPSV_04558,Overcharging,2022-08-13,Yes,13.0,No
CMP_009665,SPSV_00516,Conduct,2022-12-15,No,,Yes
CMP_009666,SPSV_04769,No Show,2024-08-20,Yes,9.0,No
CMP_009667,SPSV_02637,Overcharging,2022-04-02,Yes,5.0,No
CMP_009668,SPSV_02139,Refusal of Hire,2025-09-18,No,,No
CMP_009669,SPSV_00403,Accessibility,2022-10-25,Yes,36.0,No
CMP_009670,SPSV_04011,Vehicle Safety,2025-01-31,Yes,24.0,No
CMP_009671,SPSV_01573,Conduct,2022-10-03,No,,No
CMP_009672,SPSV_01177,Overcharging,2023-01-01,Yes,18.0,No
CMP_009673,SPSV_02699,Overcharging,2023-07-18,Yes,9.0,No
CMP_009674,SPSV_03527,Other,2022-05-03,No,,No
CMP_009675,SPSV_04453,Other,2024-04-27,No,,Yes
CMP_009676,SPSV_02832,Vehicle Safety,2024-06-28,No,,Yes
CMP_009677,SPSV_00295,Refusal of Hire,2022-04-15,Yes,40.0,No
CMP_009678,SPSV_04177,Other,2023-12-26,Yes,19.0,Yes
CMP_009679,SPSV_02487,Vehicle Safety,2024-11-18,Yes,5.0,No
CMP_009680,SPSV_03324,Overcharging,2024-10-07,Yes,22.0,No
CMP_009681,SPSV_02544,No Show,2024-03-18,Yes,32.0,No
CMP_009682,SPSV_00543,Refusal of Hire,2024-03-10,No,,Yes
CMP_009683,SPSV_04244,No Show,2022-12-26,Yes,8.0,No
CMP_009684,SPSV_00562,Other,2024-05-19,Yes,43.0,No
CMP_009685,SPSV_03016,Conduct,2022-10-19,Yes,5.0,No
CMP_009686,SPSV_04834,No Show,2025-12-14,Yes,4.0,No
CMP_009687,SPSV_00189,Other,2024-10-02,No,,Yes
CMP_009688,SPSV_02145,No Show,2025-01-26,Yes,8.0,No
CMP_009689,SPSV_03437,Other,2024-03-01,No,,No
CMP_009690,SPSV_01794,Accessibility,2022-05-11,Yes,8.0,No
CMP_009691,SPSV_03246,Vehicle Safety,2025-10-05,No,,No
CMP_009692,SPSV_00838,Conduct,2022-11-08,No,,Yes
CMP_009693,SPSV_01679,Other,2025-07-04,Yes,19.0,No
CMP_009694,SPSV_04431,Conduct,2025-07-27,Yes,8.0,No
CMP_009695,SPSV_01268,Vehicle Safety,2024-08-05,Yes,11.0,Yes
CMP_009696,SPSV_01900,Conduct,2025-05-04,No,,No
CMP_009697,SPSV_04241,Other,2023-05-01,Yes,26.0,No
CMP_009698,SPSV_03214,Accessibility,2025-01-04,Yes,13.0,No
CMP_009699,SPSV_02188,No Show,2025-02-17,Yes,25.0,No
CMP_009700,SPSV_01214,Conduct,2024-02-20,Yes,20.0,No
CMP_009701,SPSV_03288,Other,2023-03-23,Yes,9.0,No
CMP_009702,SPSV_01756,No Show,2023-02-20,Yes,29.0,No
CMP_009703,SPSV_00130,Vehicle Safety,2025-09-15,Yes,15.0,Yes
CMP_009704,SPSV_00470,Other,2024-01-19,Yes,15.0,No
CMP_009705,SPSV_02012,Accessibility,2024-09-27,Yes,26.0,Yes
CMP_009706,SPSV_01694,Conduct,2022-01-17,Yes,36.0,No
CMP_009707,SPSV_01653,Overcharging,2023-01-05,Yes,16.0,No
CMP_009708,SPSV_02771,Overcharging,2023-07-22,No,,Yes
CMP_009709,SPSV_04636,Conduct,2023-08-13,Yes,27.0,Yes
CMP_009710,SPSV_00051,Refusal of Hire,2025-04-04,No,,No
CMP_009711,SPSV_01780,Overcharging,2024-11-23,No,,No
CMP_009712,SPSV_03150,Vehicle Safety,2024-04-19,Yes,12.0,No
CMP_009713,SPSV_03107,Accessibility,2024-01-27,Yes,27.0,No
CMP_009714,SPSV_03689,Conduct,2023-12-30,Yes,29.0,No
CMP_009715,SPSV_03220,Overcharging,2024-01-21,Yes,25.0,No
CMP_009716,SPSV_02780,Overcharging,2025-04-09,Yes,11.0,No
CMP_009717,SPSV_01163,No Show,2025-08-04,Yes,23.0,No
CMP_009718,SPSV_04932,Conduct,2022-01-03,No,,No
CMP_009719,SPSV_01548,No Show,2022-11-04,No,,No
CMP_009720,SPSV_00051,Conduct,2023-12-19,Yes,19.0,No
CMP_009721,SPSV_02772,Other,2023-02-02,No,,No
CMP_009722,SPSV_00935,Other,2024-03-12,Yes,10.0,No
CMP_009723,SPSV_01572,No Show,2023-09-23,Yes,14.0,No
CMP_009724,SPSV_02759,Accessibility,2023-10-16,Yes,28.0,No
CMP_009725,SPSV_03119,Overcharging,2024-04-19,No,,No
CMP_009726,SPSV_04957,Accessibility,2024-02-24,Yes,5.0,No
CMP_009727,SPSV_01056,Overcharging,2024-01-28,Yes,45.0,No
